日期,收盘,开盘,高,低,交易量,涨跌幅
2022年6月1日,"51,506.15","51,739.87","51,820.68","51,309.59",173.88M,-0.48%
2022年5月31日,"51,752.53","52,116.37","52,290.18","51,269.52",1.35B,-0.79%
2022年5月30日,"52,162.08","52,438.79","52,745.98","51,922.47",83.11M,-0.57%
2022年5月27日,"52,463.55","52,154.25","52,617.31","51,871.92",172.81M,0.61%
2022年5月26日,"52,143.00","51,657.43","52,294.77","51,656.87",183.85M,0.82%
2022年5月25日,"51,717.07","51,243.95","52,082.47","51,216.99",281.23M,0.81%
2022年5月24日,"51,304.04","51,149.47","51,374.40","50,866.15",241.74M,-0.14%
2022年5月23日,"51,376.89","51,621.72","51,989.02","51,341.19",139.72M,-0.27%
2022年5月20日,"51,518.30","51,512.45","51,868.44","51,326.93",202.80M,0.45%
2022年5月19日,"51,289.91","50,212.98","51,590.33","50,050.46",238.82M,1.78%
2022年5月18日,"50,394.03","51,390.52","51,390.52","49,990.49",304.80M,-2.08%
2022年5月17日,"51,464.03","50,781.79","51,634.19","50,739.66",204.56M,1.78%
2022年5月16日,"50,563.98","49,604.95","50,823.04","49,472.51",177.68M,1.98%
2022年5月13日,"49,579.90","49,486.11","49,726.52","49,127.29",212.87M,0.55%
2022年5月12日,"49,309.32","49,061.12","49,732.05","48,701.25",249.59M,0.07%
2022年5月11日,"49,276.23","49,087.26","49,618.35","49,005.89",234.79M,0.33%
2022年5月10日,"49,115.86","49,149.19","49,435.54","49,005.01",257.01M,0.12%
2022年5月9日,"49,057.46","49,419.02","49,419.02","48,669.21",161.52M,-0.98%
2022年5月6日,"49,541.81","50,435.61","50,435.61","49,451.28",163.38M,-1.96%
2022年5月5日,"50,529.95","51,264.61","51,264.61","50,357.55",202.48M,-1.76%
2022年5月4日,"51,432.63","51,032.24","51,565.60","50,588.92",149.76M,0.72%
2022年5月3日,"51,066.56","51,896.17","51,896.85","50,954.99",161.14M,-1.58%
2022年5月2日,"51,887.47","51,426.27","51,922.71","51,125.72",128.41M,0.91%
2022年4月29日,"51,417.97","52,502.50","52,809.38","51,315.04",214.87M,-2.27%
2022年4月28日,"52,614.17","52,792.52","52,793.87","51,658.11",231.71M,0.50%
2022年4月27日,"52,351.21","52,627.18","52,807.09","52,212.64",160.23M,-0.31%
2022年4月26日,"52,512.71","52,699.18","52,894.05","52,324.66",185.41M,-0.24%
2022年4月25日,"52,640.83","53,183.12","53,183.12","52,509.45",183.38M,-1.04%
2022年4月22日,"53,191.78","53,258.32","53,641.01","53,027.20",143.32M,-0.14%
2022年4月21日,"53,267.31","53,997.67","54,329.32","53,077.99",154.71M,-1.05%
2022年4月20日,"53,831.04","54,676.06","54,695.19","53,772.88",185.72M,-1.47%
2022年4月19日,"54,633.76","54,219.61","54,718.34","54,175.48",154.40M,0.91%
2022年4月18日,"54,139.69","54,172.62","54,582.79","54,063.78",101.33M,-0.06%
2022年4月13日,"54,172.62","53,976.82","54,414.12","53,697.42",102.40M,0.49%
2022年4月12日,"53,907.25","54,624.30","54,809.11","53,750.83",186.08M,-1.02%
2022年4月11日,"54,463.83","54,678.05","54,678.05","54,279.65",115.52M,-0.41%
2022年4月8日,"54,687.25","55,338.64","55,350.06","54,591.73",117.21M,-1.07%
2022年4月7日,"55,280.59","55,494.70","55,646.29","55,195.51",241.70M,-0.29%
2022年4月6日,"55,438.73","55,562.97","55,851.26","55,323.00",188.73M,-0.20%
2022年4月5日,"55,547.29","56,218.23","56,296.12","55,395.01",179.42M,-1.36%
2022年4月4日,"56,313.21","56,610.03","56,783.68","56,181.34",102.84M,-0.52%
2022年4月1日,"56,609.54","56,530.56","57,064.16","56,274.78",184.37M,0.13%
2022年3月31日,"56,536.68","55,811.40","56,730.53","55,811.40",226.31M,1.29%
2022年3月30日,"55,814.99","56,129.47","56,174.56","55,526.97",214.85M,-0.53%
2022年3月29日,"56,111.21","55,590.47","56,276.39","55,517.32",244.30M,0.77%
2022年3月28日,"55,685.14","55,436.45","55,779.73","55,335.86",122.11M,0.45%
2022年3月25日,"55,436.05","55,833.15","55,850.83","55,004.38",145.21M,-0.71%
2022年3月24日,"55,829.86","55,198.54","55,902.68","54,990.07",163.27M,1.22%
2022年3月23日,"55,154.68","55,634.96","55,712.82","55,026.42",155.68M,-1.02%
2022年3月22日,"55,722.48","55,468.11","55,902.28","55,205.64",244.99M,0.46%
2022年3月18日,"55,467.06","54,413.91","55,788.87","53,815.43",770.89M,2.03%
2022年3月17日,"54,364.51","53,456.48","54,447.04","53,277.42",186.80M,1.78%
2022年3月16日,"53,411.88","52,997.11","53,939.88","52,997.11",239.44M,0.76%
2022年3月15日,"53,010.01","52,735.69","53,121.39","52,437.05",324.40M,0.38%
2022年3月14日,"52,807.62","53,300.70","53,300.70","52,427.58",242.37M,-0.93%
2022年3月11日,"53,300.70","53,514.82","53,806.21","53,181.68",152.58M,-0.16%
2022年3月10日,"53,387.62","53,802.95","54,019.43","53,316.02",189.25M,-0.97%
2022年3月9日,"53,911.76","53,202.30","54,000.03","53,202.30",221.90M,1.17%
2022年3月8日,"53,288.23","52,393.46","53,555.91","52,096.01",266.75M,1.86%
2022年3月7日,"52,312.61","53,354.94","53,354.94","51,884.08",239.26M,-1.89%
2022年3月4日,"53,322.05","53,450.50","53,450.50","52,691.76",226.44M,-0.38%
2022年3月3日,"53,528.01","53,297.79","54,095.65","53,235.57",216.85M,0.43%
2022年3月2日,"53,300.66","53,292.95","53,610.07","53,059.01",198.23M,0.25%
2022年3月1日,"53,168.82","53,403.89","53,855.46","52,880.98",182.51M,-0.43%
2022年2月28日,"53,400.61","52,528.71","53,600.12","51,990.91",951.23M,1.61%
2022年2月25日,"52,555.60","51,488.58","52,600.05","51,439.65",201.52M,2.14%
2022年2月24日,"51,454.05","50,727.93","51,589.97","50,003.09",240.72M,0.18%
2022年2月23日,"51,362.95","52,610.63","52,610.63","51,252.65",259.41M,-2.35%
2022年2月22日,"52,600.45","52,075.83","52,664.38","51,928.28",186.72M,1.11%
2022年2月21日,"52,025.18","52,281.53","52,302.42","51,762.05",39.45M,-0.49%
2022年2月18日,"52,281.53","52,723.49","52,828.52","52,218.31",126.99M,-0.82%
2022年2月17日,"52,712.06","53,613.54","53,680.29","52,606.96",147.05M,-1.80%
2022年2月16日,"53,680.86","53,188.90","53,901.91","53,051.61",171.99M,0.88%
2022年2月15日,"53,210.94","52,430.35","53,520.23","52,410.29",189.08M,1.67%
2022年2月14日,"52,334.73","53,232.26","53,232.26","52,161.67",218.80M,-1.68%
2022年2月11日,"53,229.26","52,512.06","53,629.53","52,468.03",188.38M,1.20%
2022年2月10日,"52,599.58","52,679.94","52,903.15","52,371.93",256.32M,-0.31%
2022年2月9日,"52,761.91","52,470.74","52,816.79","52,314.05",178.16M,0.89%
2022年2月8日,"52,294.58","51,281.26","52,340.03","51,011.87",175.29M,2.03%
2022年2月4日,"51,255.31","51,101.23","51,436.94","50,850.32",122.40M,0.22%
2022年2月3日,"51,145.11","51,846.45","51,870.98","51,100.86",147.09M,-1.69%
2022年2月2日,"52,023.27","51,849.76","52,120.18","51,767.33",98.04M,0.46%
2022年2月1日,"51,782.67","51,511.27","51,856.28","51,290.79",138.33M,0.88%
2022年1月31日,"51,330.85","50,670.28","51,569.26","50,631.62",229.57M,1.32%
2022年1月28日,"50,661.86","50,522.00","50,919.38","50,101.93",214.81M,0.39%
2022年1月27日,"50,466.02","51,208.23","51,282.03","50,408.58",203.84M,-1.12%
2022年1月26日,"51,037.05","51,314.27","51,507.88","50,871.68",199.20M,-0.13%
2022年1月25日,"51,104.39","50,792.00","51,285.48","50,006.65",220.72M,0.42%
2022年1月24日,"50,890.59","51,578.42","51,578.42","49,687.13",212.71M,-1.37%
2022年1月21日,"51,599.38","52,432.07","52,432.07","51,386.68",192.93M,-1.73%
2022年1月20日,"52,508.35","52,826.23","53,017.39","52,424.70",144.88M,-0.60%
2022年1月19日,"52,823.23","53,239.99","53,402.44","52,679.18",159.27M,-0.77%
2022年1月18日,"53,232.20","53,985.46","53,987.63","53,187.46",141.86M,-1.37%
2022年1月17日,"53,973.27","53,742.37","54,219.14","53,742.37",34.73M,0.42%
2022年1月14日,"53,744.92","53,824.77","53,861.71","53,476.91",135.84M,-0.34%
2022年1月13日,"53,930.45","53,981.55","54,102.49","53,793.75",172.79M,-0.04%
2022年1月12日,"53,951.14","53,068.12","53,991.33","53,068.12",161.61M,1.68%
2022年1月11日,"53,061.92","52,841.05","53,121.47","52,740.35",167.68M,0.43%
2022年1月10日,"52,835.76","53,202.84","53,301.94","52,809.11",116.97M,-0.69%
2022年1月7日,"53,202.11","53,020.13","53,244.91","52,896.25",104.19M,0.28%
2022年1月6日,"53,055.31","52,964.67","53,145.81","52,768.81",145.92M,0.06%
2022年1月5日,"53,024.15","52,927.53","53,253.07","52,909.79",110.51M,0.01%
2022年1月4日,"53,016.78","53,073.08","53,334.00","52,888.73",105.05M,0.14%
2022年1月3日,"52,941.01","53,278.11","53,603.83","52,901.71",56.60M,-0.62%
2021年12月31日,"53,272.44","53,099.77","53,387.22","53,011.07",48.62M,0.18%
2021年12月30日,"53,175.25","52,809.78","53,253.62","52,752.73",83.76M,0.81%
2021年12月29日,"52,748.93","53,223.76","53,498.30","52,670.55",57.32M,-0.92%
2021年12月28日,"53,238.48","53,201.69","53,630.53","53,106.40",84.10M,-0.04%
2021年12月27日,"53,259.56","52,853.66","53,309.51","52,558.85",60.92M,0.77%
2021年12月24日,"52,853.38","52,615.28","52,901.72","52,548.59",5.24M,0.38%
2021年12月23日,"52,650.91","52,413.56","52,872.74","52,355.35",96.50M,0.47%
2021年12月22日,"52,403.05","52,146.01","52,450.85","51,956.99",113.83M,0.61%
2021年12月21日,"52,085.28","51,916.02","52,188.41","51,593.92",144.35M,0.89%
2021年12月20日,"51,623.86","52,333.26","52,333.26","51,319.55",121.90M,-1.44%
2021年12月17日,"52,379.37","51,296.06","52,477.83","51,227.20",510.55M,1.94%
2021年12月16日,"51,384.06","51,264.56","51,899.87","51,147.28",142.78M,0.43%
2021年12月15日,"51,163.66","51,141.39","51,291.03","50,728.99",182.08M,-0.15%
2021年12月14日,"51,241.47","50,401.22","51,481.70","50,291.02",238.02M,1.63%
2021年12月13日,"50,419.17","51,214.61","51,218.97","50,327.08",246.01M,-1.55%
2021年12月10日,"51,213.48","51,194.23","51,240.19","50,935.65",121.60M,-0.05%
2021年12月9日,"51,238.02","51,060.82","51,305.44","50,785.20",147.69M,0.36%
2021年12月8日,"51,056.27","50,929.26","51,121.00","50,722.39",143.87M,0.27%
2021年12月7日,"50,918.28","50,690.15","51,009.75","50,501.19",181.68M,0.62%
2021年12月6日,"50,605.56","50,590.86","50,842.35","50,445.25",125.37M,0.02%
2021年12月3日,"50,597.29","50,870.66","51,413.06","50,528.90",181.64M,-0.65%
2021年12月2日,"50,927.38","50,032.22","50,956.15","49,900.80",159.03M,1.84%
2021年12月1日,"50,007.16","49,879.76","50,752.12","49,869.01",223.34M,0.62%
2021年11月30日,"49,698.72","49,623.40","49,873.86","49,116.94",840.28M,-0.20%
2021年11月29日,"49,796.30","49,520.30","49,875.69","49,268.77",242.97M,0.61%
2021年11月26日,"49,492.52","50,480.50","50,480.50","49,064.67",170.09M,-2.24%
2021年11月25日,"50,625.00","50,838.21","50,887.88","50,580.49",52.60M,-0.44%
2021年11月24日,"50,848.03","51,157.06","51,236.58","50,639.43",181.05M,-0.52%
2021年11月23日,"51,116.32","50,447.83","51,182.78","50,437.77",150.73M,1.23%
2021年11月22日,"50,497.08","50,864.01","50,945.89","50,407.28",136.10M,-0.62%
2021年11月19日,"50,811.30","50,724.29","50,891.39","50,535.11",143.94M,-0.04%
2021年11月18日,"50,831.95","51,134.91","51,243.97","50,552.45",162.72M,-0.42%
2021年11月17日,"51,045.10","51,197.98","51,210.84","50,678.34",134.53M,-0.23%
2021年11月16日,"51,161.50","51,422.13","51,585.64","51,000.91",211.55M,-0.53%
2021年11月12日,"51,432.54","51,739.88","51,937.37","51,350.36",184.08M,-0.53%
2021年11月11日,"51,707.01","51,767.80","51,815.51","51,514.88",134.93M,0.01%
2021年11月10日,"51,704.40","52,153.94","52,171.25","51,590.52",127.67M,-0.79%
2021年11月9日,"52,114.12","52,250.49","52,340.00","51,778.03",183.57M,-0.26%
2021年11月8日,"52,251.49","52,000.21","52,577.33","51,979.51",201.34M,0.53%
2021年11月5日,"51,977.96","51,907.27","52,220.40","51,779.24",197.70M,0.20%
2021年11月4日,"51,873.46","51,838.63","51,967.41","51,338.69",182.21M,-0.01%
2021年11月3日,"51,876.81","51,648.84","51,965.52","51,503.13",203.22M,0.43%
2021年11月1日,"51,653.26","51,353.61","51,880.02","51,353.61",91.19M,0.67%
2021年10月29日,"51,309.84","51,193.84","51,503.58","50,997.11",145.76M,0.12%
2021年10月28日,"51,248.84","51,762.00","51,767.42","51,200.40",151.38M,-0.90%
2021年10月27日,"51,714.60","52,189.61","52,194.23","51,648.86",118.29M,-0.94%
2021年10月26日,"52,206.59","52,051.63","52,244.72","51,885.63",138.94M,0.72%
2021年10月25日,"51,833.80","51,892.32","52,144.97","51,655.96",123.95M,-0.11%
2021年10月22日,"51,889.66","51,970.58","52,250.55","51,737.39",142.81M,-0.25%
2021年10月21日,"52,020.05","52,236.10","52,252.39","51,521.94",170.06M,-0.53%
2021年10月20日,"52,298.20","52,336.63","52,688.22","52,234.78",130.92M,-0.20%
2021年10月19日,"52,402.73","52,672.46","52,733.61","52,242.73",127.37M,-0.54%
2021年10月18日,"52,686.03","52,834.71","52,942.26","52,538.12",127.99M,-0.21%
2021年10月15日,"52,798.38","52,240.94","52,849.88","52,240.94",172.59M,1.26%
2021年10月14日,"52,140.24","51,929.75","52,302.08","51,929.75",169.51M,0.63%
2021年10月13日,"51,812.87","51,917.71","51,991.07","51,518.21",179.80M,-0.04%
2021年10月12日,"51,835.88","51,755.23","52,068.86","51,690.48",124.40M,0.37%
2021年10月11日,"51,646.75","51,134.60","51,801.47","51,134.60",98.69M,1.00%
2021年10月8日,"51,136.62","50,899.34","51,398.45","50,852.65",124.82M,0.51%
2021年10月7日,"50,876.98","51,085.86","51,453.54","50,838.97",217.62M,-0.19%
2021年10月6日,"50,974.49","50,994.42","51,020.01","50,558.16",152.50M,-0.16%
2021年10月5日,"51,056.94","50,904.96","51,078.85","50,810.83",144.50M,0.38%
2021年10月4日,"50,862.94","51,066.24","51,401.89","50,757.86",95.82M,-0.39%
2021年10月1日,"51,060.05","51,376.69","51,387.25","50,850.65",128.08M,-0.63%
2021年9月30日,"51,385.55","51,189.91","51,409.39","50,963.83",196.39M,0.59%
2021年9月29日,"51,084.61","50,994.36","51,287.88","50,782.30",199.58M,0.31%
2021年9月28日,"50,925.52","51,609.54","51,616.93","50,877.22",169.42M,-1.30%
2021年9月27日,"51,598.53","51,124.42","51,690.95","51,047.94",132.82M,0.96%
2021年9月24日,"51,105.71","51,378.92","51,426.34","51,036.46",111.61M,-0.70%
2021年9月23日,"51,464.27","51,342.13","51,590.70","51,306.94",180.10M,0.25%
2021年9月22日,"51,338.34","50,879.63","51,577.56","50,852.03",134.81M,1.00%
2021年9月21日,"50,828.13","50,687.46","50,950.38","50,491.29",143.97M,0.53%
2021年9月20日,"50,557.65","51,264.30","51,264.30","50,402.92",150.62M,-1.46%
2021年9月17日,"51,307.71","52,195.21","52,195.21","51,266.34",598.58M,-1.69%
2021年9月15日,"52,192.33","51,793.58","52,238.50","51,782.90",174.57M,0.73%
2021年9月14日,"51,815.17","51,507.76","51,951.76","51,297.20",166.22M,0.62%
2021年9月13日,"51,496.71","51,556.83","52,046.40","51,429.58",108.93M,-0.05%
2021年9月10日,"51,521.80","51,511.20","51,786.72","51,441.00",100.82M,0.25%
2021年9月9日,"51,395.06","51,461.26","51,508.73","51,193.67",132.67M,-0.15%
2021年9月8日,"51,469.72","51,865.48","51,865.48","51,378.67",131.63M,-0.93%
2021年9月7日,"51,950.45","52,289.73","52,289.81","51,791.64",115.54M,-0.64%
2021年9月6日,"52,283.11","51,829.95","52,367.52","51,769.53",20.47M,0.86%
2021年9月3日,"51,835.09","52,172.94","52,205.95","51,738.85",97.44M,-0.48%
2021年9月2日,"52,087.47","52,196.98","52,261.41","51,939.15",115.08M,-0.25%
2021年9月1日,"52,215.54","53,400.27","53,400.27","52,131.20",147.26M,-2.04%
2021年8月31日,"53,304.74","52,631.33","53,375.89","52,618.47",329.11M,1.34%
2021年8月30日,"52,602.07","52,431.05","52,680.50","52,127.32",107.08M,0.34%
2021年8月27日,"52,425.64","52,492.13","52,492.13","52,188.92",124.32M,0.26%
2021年8月26日,"52,290.69","52,284.26","52,420.06","51,944.50",154.05M,-0.10%
2021年8月25日,"52,345.39","52,193.72","52,381.39","51,946.51",123.77M,0.69%
2021年8月24日,"51,985.00","52,022.73","52,360.99","51,895.28",136.48M,-0.13%
2021年8月23日,"52,054.64","51,429.90","52,227.91","51,429.90",112.28M,1.25%
2021年8月20日,"51,414.32","51,256.25","51,593.34","50,985.80",127.17M,0.62%
2021年8月19日,"51,099.36","51,809.99","51,809.99","50,776.99",155.08M,-1.71%
2021年8月18日,"51,986.08","51,592.38","52,082.54","51,350.17",194.60M,0.79%
2021年8月17日,"51,576.58","51,413.63","51,634.48","51,177.56",208.41M,0.37%
2021年8月16日,"51,384.91","51,380.05","51,563.67","51,094.73",88.69M,-0.21%
2021年8月13日,"51,490.94","51,103.57","51,529.07","51,022.77",100.73M,0.86%
2021年8月12日,"51,049.69","51,292.84","51,293.05","51,000.12",126.61M,-0.51%
2021年8月11日,"51,311.60","51,192.91","51,399.80","51,068.03",122.16M,0.39%
2021年8月10日,"51,114.16","50,988.27","51,263.49","50,817.79",109.66M,0.42%
2021年8月9日,"50,900.46","51,085.95","51,131.20","50,806.24",117.86M,-0.42%
2021年8月6日,"51,113.85","51,028.76","51,392.71","51,018.84",118.83M,-0.04%
2021年8月5日,"51,134.93","51,224.17","51,441.55","50,977.63",126.83M,-0.12%
2021年8月4日,"51,195.43","51,611.28","51,612.53","50,982.29",128.72M,-0.85%
2021年8月3日,"51,633.91","50,872.26","51,695.23","50,669.77",175.70M,1.50%
2021年8月2日,"50,869.48","50,983.80","51,306.35","50,795.90",121.95M,0.00%
2021年7月30日,"50,868.32","51,516.66","51,516.66","50,783.45",195.83M,-1.48%
2021年7月29日,"51,634.60","51,393.26","51,856.68","51,282.66",176.42M,0.57%
2021年7月28日,"51,344.11","50,949.97","51,366.97","50,890.45",118.64M,0.85%
2021年7月27日,"50,910.53","50,926.17","51,041.12","50,606.13",144.96M,0.03%
2021年7月26日,"50,897.79","50,317.57","51,140.35","50,290.84",104.72M,1.25%
2021年7月23日,"50,268.45","50,324.57","50,397.11","50,098.56",59.07M,0.06%
2021年7月22日,"50,240.51","50,081.46","50,340.15","49,861.69",108.11M,0.41%
2021年7月21日,"50,035.17","49,249.50","50,113.99","49,249.50",93.42M,1.58%
2021年7月20日,"49,256.97","49,208.44","49,546.30","49,136.65",96.87M,0.33%
2021年7月19日,"49,096.47","49,960.78","49,960.78","48,598.09",132.90M,-2.10%
2021年7月16日,"50,148.13","50,226.67","50,243.80","49,780.32",102.48M,-0.25%
2021年7月15日,"50,274.85","49,527.18","50,429.19","49,515.90",131.90M,1.70%
2021年7月14日,"49,435.88","49,424.11","49,520.42","49,177.01",164.55M,0.33%
2021年7月13日,"49,274.97","49,848.76","49,892.27","49,074.73",91.26M,-1.03%
2021年7月12日,"49,789.12","49,743.45","49,878.44","49,516.40",76.65M,0.04%
2021年7月9日,"49,768.35","49,524.89","49,994.50","49,524.89",81.99M,0.40%
2021年7月8日,"49,570.87","49,791.51","49,791.51","49,355.13",144.30M,-0.96%
2021年7月7日,"50,052.91","50,129.01","50,219.46","49,757.94",124.81M,0.01%
2021年7月6日,"50,048.89","50,598.76","50,598.76","49,643.96",121.86M,-1.00%
2021年7月5日,"50,552.80","50,239.28","50,609.40","50,239.28",20.04M,0.66%
2021年7月2日,"50,223.01","50,351.27","50,360.46","50,162.72",88.29M,-0.31%
2021年7月1日,"50,376.89","50,244.02","50,541.85","50,118.81",108.64M,0.17%
2021年6月30日,"50,289.75","50,350.65","50,469.99","50,020.23",147.10M,-0.09%
2021年6月29日,"50,337.36","50,326.00","50,444.62","50,156.13",154.95M,-0.03%
2021年6月28日,"50,351.21","50,568.34","50,677.57","50,103.75",86.50M,-0.39%
2021年6月25日,"50,549.86","50,496.86","50,690.12","50,434.54",116.88M,-0.02%
2021年6月24日,"50,558.32","50,316.67","50,682.13","50,040.74",162.84M,0.77%
2021年6月23日,"50,170.78","50,164.08","50,531.76","50,044.39",141.14M,0.08%
2021年6月22日,"50,129.88","50,391.18","50,437.75","49,832.11",99.97M,-0.37%
2021年6月21日,"50,315.69","50,320.13","50,447.32","50,107.06",89.26M,-0.01%
2021年6月18日,"50,319.57","50,121.09","50,522.11","49,848.05",420.63M,0.23%
2021年6月17日,"50,202.80","50,599.94","50,952.32","49,995.08",178.43M,-0.74%
2021年6月16日,"50,579.10","50,944.13","50,951.77","50,419.10",143.16M,-0.65%
2021年6月15日,"50,908.18","51,092.74","51,097.20","50,807.59",145.22M,-0.24%
2021年6月14日,"51,029.54","51,293.62","51,322.62","50,982.52",84.79M,-0.50%
2021年6月11日,"51,286.46","51,052.90","51,434.75","50,948.89",105.55M,0.79%
2021年6月10日,"50,886.33","50,938.64","51,194.84","50,782.62",97.69M,-0.08%
2021年6月9日,"50,924.74","50,853.20","50,975.58","50,670.52",74.21M,0.12%
2021年6月8日,"50,865.21","51,391.52","51,391.52","50,703.96",144.82M,-1.09%
2021年6月7日,"51,427.64","50,500.96","51,705.23","50,493.74",155.90M,1.87%
2021年6月4日,"50,484.35","50,629.32","50,683.46","50,222.91",115.11M,-0.29%
2021年6月3日,"50,628.77","50,716.02","50,768.30","50,249.11",150.54M,-0.24%
2021年6月2日,"50,749.64","50,762.46","51,077.29","50,666.96",166.56M,0.05%
2021年6月1日,"50,722.35","50,943.24","51,037.42","50,603.26",155.84M,-0.32%
2021年5月31日,"50,885.95","50,023.39","51,066.86","49,952.80",56.30M,1.69%
2021年5月28日,"50,040.74","49,784.99","50,111.66","49,411.04",125.68M,0.83%
2021年5月27日,"49,627.95","49,188.02","49,727.80","49,148.06",487.95M,1.07%
2021年5月26日,"49,103.50","48,931.69","49,254.61","48,907.68",142.78M,0.57%
2021年5月25日,"48,826.95","49,450.20","49,515.13","48,785.41",113.00M,-1.28%
2021年5月24日,"49,457.93","49,847.30","49,853.77","49,352.07",70.69M,-0.64%
2021年5月21日,"49,778.81","49,975.96","49,997.82","49,376.53",89.46M,-0.26%
2021年5月20日,"49,907.36","49,604.97","49,980.46","49,160.06",281.43M,1.06%
2021年5月19日,"49,382.25","49,563.59","49,563.59","48,906.32",141.40M,-0.82%
2021年5月18日,"49,789.31","49,500.19","49,973.83","49,486.91",150.17M,0.85%
2021年5月17日,"49,371.98","49,223.36","49,401.57","49,049.83",107.67M,0.31%
2021年5月14日,"49,219.26","48,829.59","49,365.62","48,829.59",91.08M,0.80%
2021年5月13日,"48,829.31","48,906.10","49,179.10","48,704.24",123.51M,0.17%
2021年5月12日,"48,748.41","49,675.58","49,675.58","48,707.58",122.38M,-1.83%
2021年5月11日,"49,655.29","49,542.78","49,704.62","49,226.23",118.78M,-0.42%
2021年5月10日,"49,867.15","49,295.96","50,124.60","49,295.96",118.90M,1.26%
2021年5月7日,"49,249.02","48,988.67","49,440.88","48,894.83",123.99M,0.64%
2021年5月6日,"48,934.91","48,570.64","49,006.27","48,456.38",241.87M,1.11%
2021年5月5日,"48,399.80","48,366.27","48,723.80","48,341.37",114.07M,0.15%
2021年5月4日,"48,328.20","48,498.72","48,528.39","48,089.57",141.95M,-0.35%
2021年5月3日,"48,498.64","48,191.68","48,585.49","48,191.68",91.97M,1.02%
2021年4月30日,"48,009.72","48,671.27","48,911.90","47,924.10",238.31M,-1.82%
2021年4月29日,"48,897.79","48,799.87","49,364.38","48,714.07",171.03M,0.85%
2021年4月28日,"48,487.94","48,840.92","48,988.18","48,432.57",115.92M,-0.66%
2021年4月27日,"48,812.17","49,115.08","49,399.62","48,744.87",157.37M,-0.23%
2021年4月26日,"48,923.93","49,188.00","49,313.32","48,862.42",125.39M,-0.34%
2021年4月23日,"49,091.09","49,087.04","49,226.26","48,760.21",155.93M,0.00%
2021年4月22日,"49,092.31","48,961.05","49,161.19","48,663.53",187.48M,0.46%
2021年4月21日,"48,867.62","48,476.61","49,021.63","48,476.61",144.62M,0.70%
2021年4月20日,"48,528.97","48,073.44","48,559.17","47,877.71",150.16M,0.95%
2021年4月19日,"48,072.62","48,712.02","48,759.76","48,029.71",114.20M,-1.34%
2021年4月16日,"48,726.98","48,513.34","48,947.19","48,412.44",129.97M,0.44%
2021年4月15日,"48,514.10","48,322.98","48,685.44","48,195.31",160.70M,0.38%
2021年4月14日,"48,329.84","47,949.15","48,380.75","47,848.66",148.20M,1.74%
2021年4月13日,"47,503.71","47,356.84","47,544.19","47,138.34",171.06M,0.32%
2021年4月12日,"47,352.18","47,576.32","47,741.32","47,256.60",116.56M,-0.58%
2021年4月9日,"47,627.67","48,185.08","48,253.12","47,588.93",138.00M,-1.16%
2021年4月8日,"48,188.15","47,853.56","48,315.32","47,756.98",148.44M,0.61%
2021年4月7日,"47,897.84","47,571.55","48,053.16","47,478.62",166.00M,-0.18%
2021年4月6日,"47,985.43","48,238.67","48,238.67","47,876.09",106.73M,-0.54%
2021年4月5日,"48,245.85","47,575.61","48,335.52","47,487.52",120.25M,2.12%
2021年3月31日,"47,246.26","47,838.29","47,865.05","47,030.76",258.74M,-1.38%
2021年3月30日,"47,905.00","47,736.99","47,936.57","47,327.23",141.89M,0.33%
2021年3月29日,"47,747.36","47,430.78","47,790.12","47,141.57",161.96M,0.78%
2021年3月26日,"47,379.19","47,354.22","47,490.08","46,628.02",149.91M,0.78%
2021年3月25日,"47,012.37","46,524.56","47,062.64","46,372.90",178.24M,0.66%
2021年3月24日,"46,703.14","46,755.87","46,928.46","46,559.37",148.71M,0.09%
2021年3月23日,"46,659.18","47,309.24","47,309.24","46,603.52",151.28M,-1.20%
2021年3月22日,"47,225.44","47,123.11","47,567.62","47,009.60",122.86M,0.42%
2021年3月19日,"47,028.04","47,422.25","47,654.13","46,932.67",704.66M,-1.14%
2021年3月18日,"47,572.39","47,799.15","47,928.70","47,535.92",131.59M,-0.22%
2021年3月17日,"47,679.49","48,204.03","48,314.17","47,627.76",143.15M,-1.09%
2021年3月16日,"48,203.95","47,778.71","48,251.73","47,427.71",215.22M,0.91%
2021年3月12日,"47,769.87","47,574.50","47,987.23","47,478.43",168.35M,0.20%
2021年3月11日,"47,673.82","47,567.18","47,900.42","47,543.86",166.64M,0.26%
2021年3月10日,"47,549.67","47,169.71","47,619.16","46,943.20",168.62M,0.95%
2021年3月9日,"47,103.60","47,169.80","47,396.34","46,904.85",216.28M,0.06%
2021年3月8日,"47,075.41","46,365.95","47,297.33","46,295.53",211.29M,1.58%
2021年3月5日,"46,342.54","46,265.85","46,708.78","45,994.44",207.37M,0.74%
2021年3月4日,"46,004.19","46,366.49","46,689.46","45,932.82",228.83M,-0.80%
2021年3月3日,"46,377.47","45,873.71","46,480.73","45,706.94",225.89M,1.52%
2021年3月2日,"45,682.19","44,766.78","45,818.95","44,750.85",178.03M,2.00%
2021年3月1日,"44,784.58","44,787.66","45,243.34","44,614.68",150.72M,0.43%
2021年2月26日,"44,592.91","44,305.20","44,670.68","44,089.32",396.11M,0.64%
2021年2月25日,"44,310.27","45,306.39","45,738.15","44,232.42",270.06M,-1.86%
2021年2月24日,"45,151.38","45,278.05","45,445.57","44,972.20",200.39M,-0.26%
