日期,收盘,开盘,高,低,交易量,涨跌幅
2021年11月10日,"61,537.83","61,246.70","61,745.86","60,936.21",100.41M,0.48%
2021年11月9日,"61,246.70","61,317.75","61,554.65","60,991.37",96.25M,-0.12%
2021年11月8日,"61,317.75","61,115.79","61,535.31","60,913.67",113.12M,0.33%
2021年11月5日,"61,115.79","61,409.93","61,976.13","61,044.28",98.05M,-0.48%
2021年11月4日,"61,409.93","61,876.97","62,391.38","61,409.93",95.71M,-0.75%
2021年11月3日,"61,876.97","61,158.14","61,876.97","60,975.71",89.52M,1.18%
2021年11月2日,"61,158.14","60,807.87","61,484.62","60,807.87",141.49M,0.58%
2021年10月29日,"60,807.87","61,093.41","61,326.74","60,699.43",139.74M,-0.47%
2021年10月28日,"61,093.41","60,874.44","61,353.84","60,867.89",94.31M,0.36%
2021年10月27日,"60,874.44","61,024.55","61,028.94","60,517.96",106.22M,-0.25%
2021年10月26日,"61,024.55","60,445.78","61,190.86","60,349.99",110.63M,0.96%
2021年10月25日,"60,445.78","60,524.55","60,890.42","60,385.26",79.20M,-0.13%
2021年10月22日,"60,524.55","59,535.08","60,699.87","59,535.08",70.08M,1.66%
2021年10月21日,"59,535.08","60,347.45","60,377.11","59,423.97",117.57M,-1.35%
2021年10月20日,"60,347.45","60,190.06","60,410.94","59,814.88",84.37M,0.26%
2021年10月19日,"60,190.06","60,220.45","60,682.26","60,100.49",92.04M,-0.05%
2021年10月18日,"60,220.45","60,494.02","60,655.12","60,137.77",93.99M,-0.45%
2021年10月15日,"60,494.02","60,391.05","60,756.90","60,324.36",105.24M,0.17%
2021年10月14日,"60,391.05","59,516.75","60,468.15","59,516.75",115.23M,1.47%
2021年10月13日,"59,516.75","59,501.73","59,516.75","59,023.39",88.50M,0.03%
2021年10月12日,"59,501.73","59,662.98","59,662.98","59,047.10",131.71M,-0.27%
2021年10月11日,"59,662.98","58,839.09","59,948.04","58,839.09",108.13M,1.40%
2021年10月8日,"58,839.09","58,721.80","59,149.41","58,637.15",156.21M,0.20%
2021年10月7日,"58,721.80","57,523.81","58,815.61","57,523.81",142.83M,2.08%
2021年10月6日,"57,523.81","58,097.72","58,165.04","56,982.97",140.52M,-0.99%
2021年10月5日,"58,097.72","57,754.97","58,129.24","57,564.31",135.98M,0.59%
2021年10月4日,"57,754.97","57,265.62","57,945.34","57,040.94",122.07M,0.85%
2021年10月1日,"57,265.62","57,863.40","57,863.40","57,216.55",113.85M,-1.03%
2021年9月30日,"57,863.40","58,022.33","58,339.34","57,863.40",181.91M,-0.27%
