日期,收盘,开盘,高,低,交易量,涨跌幅
2022年2月14日,"14,400.40","14,606.55","14,638.65","14,370.70",1.73B,-3.30%
2022年2月11日,"14,891.30","14,988.95","14,990.60","14,862.05",1.40B,-1.46%
2022年2月10日,"15,112.20","15,084.35","15,134.10","14,972.35",1.68B,0.64%
2022年2月9日,"15,016.35","14,942.75","15,026.50","14,925.05",1.41B,1.07%
2022年2月8日,"14,857.05","14,926.50","14,955.25","14,689.15",1.79B,-0.09%
2022年2月7日,"14,870.60","15,065.05","15,126.65","14,796.20",1.78B,-1.42%
2022年2月4日,"15,085.45","15,159.60","15,188.40","15,048.35",1.70B,-0.33%
2022年2月3日,"15,135.90","15,289.15","15,296.35","15,101.00",1.72B,-1.03%
2022年2月2日,"15,293.35","15,218.25","15,304.60","15,201.45",1.98B,1.17%
2022年2月1日,"15,116.20","15,073.15","15,138.20","14,850.30",2.29B,1.31%
2022年1月31日,"14,921.45","14,894.75","14,975.80","14,857.55",1.70B,1.35%
2022年1月28日,"14,723.25","14,773.05","14,952.15","14,701.60",2.11B,0.30%
2022年1月27日,"14,679.70","14,671.70","14,735.75","14,489.80",2.25B,-1.03%
2022年1月25日,"14,832.20","14,577.55","14,853.00","14,410.90",2.06B,0.82%
2022年1月24日,"14,712.05","15,155.00","15,165.40","14,577.15",2.09B,-3.09%
2022年1月21日,"15,180.80","15,252.90","15,294.70","15,069.05",1.62B,-1.17%
2022年1月20日,"15,361.10","15,464.45","15,486.15","15,280.55",1.45B,-0.72%
2022年1月19日,"15,472.50","15,580.40","15,580.40","15,403.20",1.82B,-0.65%
2022年1月18日,"15,573.10","15,819.45","15,834.20","15,546.65",1.88B,-1.32%
2022年1月17日,"15,781.25","15,731.35","15,794.95","15,718.25",1.70B,0.32%
2022年1月14日,"15,730.40","15,667.95","15,754.45","15,619.55",1.60B,0.06%
2022年1月13日,"15,721.05","15,710.30","15,730.95","15,629.45",1.90B,0.34%
2022年1月12日,"15,667.90","15,627.05","15,678.70","15,595.65",2.49B,0.88%
2022年1月11日,"15,530.55","15,497.50","15,559.10","15,462.05",3.92B,0.23%
2022年1月10日,"15,495.55","15,427.65","15,504.00","15,400.55",1.86B,0.96%
2022年1月7日,"15,348.55","15,333.45","15,418.40","15,255.45",1.96B,0.38%
2022年1月6日,"15,290.10","15,275.75","15,315.50","15,197.10",1.88B,-0.69%
2022年1月5日,"15,396.40","15,329.75","15,410.60","15,264.85",1.91B,0.51%
2022年1月4日,"15,318.75","15,260.90","15,333.60","15,168.15",2.03B,0.75%
2022年1月3日,"15,204.60","15,030.50","15,220.05","15,028.55",1.75B,1.39%
2021年12月31日,"14,996.20","14,879.25","15,022.35","14,877.85",1.84B,1.04%
2021年12月30日,"14,842.05","14,856.10","14,894.65","14,815.00",1.82B,-0.14%
2021年12月29日,"14,863.40","14,866.20","14,922.35","14,835.35",1.62B,-0.03%
2021年12月28日,"14,867.85","14,809.50","14,880.85","14,805.30",1.23B,0.95%
2021年12月27日,"14,727.60","14,617.15","14,745.55","14,515.25",1.36B,0.43%
2021年12月24日,"14,664.80","14,813.90","14,819.20","14,605.05",1.40B,-0.59%
2021年12月23日,"14,751.45","14,738.30","14,779.30","14,708.70",1.28B,0.76%
2021年12月22日,"14,639.75","14,542.70","14,652.35","14,522.55",1.41B,1.23%
2021年12月21日,"14,461.40","14,423.70","14,584.95","14,386.45",1.66B,1.12%
2021年12月20日,"14,300.70","14,523.50","14,533.80","14,128.15",2.12B,-2.54%
2021年12月17日,"14,673.15","14,952.75","14,966.10","14,658.50",1.92B,-1.76%
2021年12月16日,"14,936.45","15,072.95","15,078.85","14,891.60",1.66B,-0.11%
2021年12月15日,"14,953.10","15,050.10","15,075.70","14,936.60",1.51B,-0.60%
2021年12月14日,"15,043.25","15,005.50","15,072.00","14,947.95",1.82B,-0.14%
2021年12月13日,"15,064.25","15,258.10","15,280.00","15,052.90",2.05B,-0.60%
2021年12月10日,"15,155.00","15,103.65","15,168.80","15,069.80",2.45B,0.19%
2021年12月9日,"15,126.60","15,126.55","15,141.00","15,023.20",3.13B,0.35%
2021年12月8日,"15,073.25","14,945.30","15,084.50","14,941.30",1.74B,1.61%
2021年12月7日,"14,834.50","14,733.25","14,881.75","14,683.25",2.07B,1.48%
2021年12月6日,"14,618.35","14,876.25","14,882.15","14,599.35",2.91B,-1.60%
2021年12月3日,"14,856.30","15,002.65","15,054.95","14,845.25",2.47B,-0.79%
2021年12月2日,"14,973.95","14,808.80","14,990.30","14,786.65",2.14B,1.28%
2021年12月1日,"14,784.70","14,743.70","14,822.50","14,694.30",2.32B,0.93%
2021年11月30日,"14,648.35","14,662.05","14,912.75","14,608.60",2.70B,-0.06%
2021年11月29日,"14,656.45","14,683.05","14,749.50","14,402.10",2.24B,-0.35%
2021年11月26日,"14,707.20","14,990.85","15,012.10","14,674.75",2.24B,-2.93%
2021年11月25日,"15,150.60","15,057.60","15,166.65","14,984.70",1.86B,0.69%
2021年11月24日,"15,046.50","15,159.95","15,199.20","14,997.30",1.87B,-0.41%
2021年11月23日,"15,107.80","14,876.00","15,137.15","14,820.40",2.14B,0.88%
2021年11月22日,"14,976.70","15,333.90","15,339.65","14,846.70",2.11B,-2.13%
2021年11月18日,"15,302.55","15,461.50","15,502.60","15,239.80",1.73B,-0.99%
2021年11月17日,"15,454.95","15,487.15","15,560.75","15,436.95",1.37B,-0.45%
2021年11月16日,"15,525.40","15,613.10","15,626.65","15,492.60",1.51B,-0.43%
2021年11月15日,"15,592.60","15,625.75","15,664.45","15,558.05",1.33B,0.09%
2021年11月12日,"15,579.00","15,504.35","15,591.45","15,429.60",1.54B,1.09%
2021年11月11日,"15,411.10","15,497.25","15,499.90","15,351.20",1.51B,-0.71%
2021年11月10日,"15,521.10","15,492.05","15,562.45","15,458.50",1.89B,-0.13%
2021年11月9日,"15,541.95","15,542.05","15,579.50","15,487.70",2.04B,0.14%
2021年11月8日,"15,520.15","15,474.25","15,535.05","15,313.20",1.76B,0.93%
2021年11月4日,"15,376.90","15,380.95","15,396.85","15,363.35",371.11M,0.62%
2021年11月3日,"15,282.75","15,367.70","15,397.30","15,212.15",1.62B,-0.21%
2021年11月2日,"15,314.65","15,344.35","15,373.70","15,278.70",1.71B,0.08%
2021年11月1日,"15,302.70","15,179.40","15,318.15","15,111.30",1.86B,1.43%
2021年10月29日,"15,086.90","15,163.50","15,266.40","14,961.50",2.34B,-0.68%
2021年10月28日,"15,190.85","15,475.40","15,475.45","15,148.20",2.39B,-1.90%
2021年10月27日,"15,484.35","15,541.75","15,583.20","15,454.10",1.91B,-0.10%
2021年10月26日,"15,499.65","15,360.35","15,528.90","15,356.50",2.38B,1.08%
2021年10月25日,"15,334.35","15,492.00","15,498.40","15,181.60",2.42B,-0.42%
2021年10月22日,"15,399.70","15,537.05","15,600.45","15,328.90",2.66B,-0.57%
2021年10月21日,"15,487.65","15,666.60","15,667.00","15,373.45",2.52B,-0.52%
2021年10月20日,"15,568.65","15,768.00","15,776.35","15,497.00",2.61B,-1.20%
2021年10月19日,"15,757.85","16,003.95","16,004.45","15,716.70",2.96B,-0.81%
2021年10月18日,"15,886.15","15,924.10","15,949.20","15,871.40",3.73B,0.74%
2021年10月14日,"15,769.25","15,733.30","15,781.00","15,710.10",2.58B,0.88%
2021年10月13日,"15,631.40","15,573.60","15,660.20","15,546.85",3.03B,0.97%
2021年10月12日,"15,481.90","15,426.60","15,493.25","15,371.80",2.78B,0.35%
2021年10月11日,"15,428.00","15,374.50","15,497.80","15,356.55",2.17B,0.41%
2021年10月8日,"15,365.20","15,375.30","15,402.70","15,317.40",1.86B,0.49%
2021年10月7日,"15,290.15","15,274.65","15,335.95","15,251.00",2.13B,1.03%
2021年10月6日,"15,134.55","15,328.95","15,349.20","15,109.10",2.58B,-0.95%
2021年10月5日,"15,280.10","15,171.25","15,287.70","15,150.50",2.53B,0.65%
2021年10月4日,"15,181.15","15,094.40","15,195.20","15,075.25",2.05B,1.11%
2021年10月1日,"15,013.95","14,994.80","15,031.55","14,932.75",2.55B,-0.26%
2021年9月30日,"15,052.65","15,109.70","15,137.55","15,026.95",3.25B,-0.23%
2021年9月29日,"15,086.95","15,023.30","15,141.05","14,985.40",3.07B,-0.06%
2021年9月28日,"15,095.60","15,235.10","15,239.65","14,967.05",2.25B,-0.62%
2021年9月27日,"15,189.05","15,261.35","15,262.65","15,139.60",1.86B,-0.02%
2021年9月24日,"15,191.95","15,274.10","15,305.20","15,160.45",2.68B,-0.09%
2021年9月23日,"15,205.45","15,097.10","15,219.35","15,085.55",2.05B,1.43%
2021年9月22日,"14,990.55","14,977.30","15,030.85","14,950.35",2.02B,0.30%
2021年9月21日,"14,946.30","14,856.85","14,959.45","14,734.70",2.23B,0.81%
2021年9月20日,"14,826.75","14,907.50","15,047.65","14,800.85",2.43B,-1.33%
2021年9月17日,"15,027.25","15,169.90","15,207.70","14,979.35",4.29B,-0.51%
2021年9月16日,"15,104.90","15,050.85","15,115.35","15,012.25",5.35B,0.56%
2021年9月15日,"15,020.55","14,927.95","15,028.65","14,921.10",3.14B,0.78%
2021年9月14日,"14,904.35","14,917.05","14,935.55","14,881.55",2.92B,0.35%
2021年9月13日,"14,852.20","14,839.80","14,865.75","14,769.10",1.67B,0.11%
2021年9月9日,"14,836.45","14,780.60","14,844.40","14,774.15",1.83B,0.22%
2021年9月8日,"14,803.60","14,802.85","14,825.10","14,716.65",2.68B,0.13%
2021年9月7日,"14,784.25","14,834.95","14,852.25","14,713.55",2.37B,-0.15%
2021年9月6日,"14,805.85","14,827.05","14,843.40","14,783.45",1.61B,0.32%
2021年9月3日,"14,759.30","14,724.70","14,770.85","14,682.20",2.45B,0.51%
2021年9月2日,"14,684.35","14,571.30","14,692.00","14,548.50",2.20B,0.91%
2021年9月1日,"14,551.35","14,611.65","14,640.60","14,527.05",1.84B,-0.03%
2021年8月31日,"14,555.90","14,421.30","14,571.80","14,393.50",1.94B,1.10%
2021年8月30日,"14,397.90","14,257.40","14,411.95","14,250.55",1.42B,1.45%
2021年8月27日,"14,192.50","14,126.30","14,203.95","14,064.10",1.32B,0.61%
2021年8月26日,"14,106.95","14,106.45","14,147.05","14,074.90",1.49B,0.09%
2021年8月25日,"14,093.60","14,103.10","14,145.45","14,070.55",1.38B,0.22%
2021年8月24日,"14,063.25","13,986.95","14,075.90","13,942.50",1.61B,0.95%
2021年8月23日,"13,930.55","14,063.35","14,063.50","13,841.00",2.03B,-0.10%
2021年8月20日,"13,943.95","13,951.50","14,047.90","13,910.20",1.89B,-1.08%
