Date,Price,Open,High,Low,Vol.,Change %
2019-02-26,"28,772.06","28,971.23","28,971.23","28,700.01",2.84B,-0.65%
2019-02-25,"28,959.30","28,975.52","29,009.98","28,763.46",3.63B,0.50%
2019-02-22,"28,816.30","28,478.96","28,816.30","28,430.20",1.76B,0.65%
2019-02-21,"28,629.92","28,450.00","28,759.35","28,364.85",1.87B,0.41%
2019-02-20,"28,514.05","28,404.68","28,599.77","28,357.30",1.99B,1.01%
2019-02-19,"28,228.13","28,440.49","28,488.97","28,208.87",1.70B,-0.42%
2019-02-18,"28,347.01","28,186.75","28,412.08","28,186.75",1.60B,1.60%
2019-02-15,"27,900.84","28,241.44","28,256.69","27,845.87",1.84B,-1.87%
2019-02-14,"28,432.05","28,396.40","28,476.65","28,275.18",1.48B,-0.23%
2019-02-13,"28,497.59","28,184.87","28,533.36","28,160.46",1.99B,1.16%
2019-02-12,"28,171.33","28,093.31","28,219.59","27,983.48",1.54B,0.10%
2019-02-11,"28,143.84","27,927.45","28,143.84","27,847.85",1.43B,0.71%
2019-02-08,"27,946.32","27,708.13","28,008.82","27,534.20",1.57B,-0.16%
2019-02-04,"27,990.21","27,985.42","28,005.15","27,847.43",833.05M,0.21%
2019-02-01,"27,930.74","28,193.28","28,193.28","27,802.50",1.72B,-0.04%
2019-01-31,"27,942.47","27,842.05","28,010.90","27,773.98",2.29B,1.08%
2019-01-30,"27,642.85","27,571.41","27,642.85","27,369.75",1.88B,0.40%
2019-01-29,"27,531.68","27,397.54","27,575.37","27,328.17",1.88B,-0.16%
2019-01-28,"27,576.96","27,695.81","27,790.22","27,462.37",1.76B,0.03%
2019-01-25,"27,569.19","27,282.88","27,569.19","27,217.75",2.34B,1.65%
2019-01-24,"27,120.98","27,075.37","27,120.98","26,889.79",1.36B,0.42%
2019-01-23,"27,008.20","26,879.91","27,131.22","26,879.91",1.42B,0.01%
2019-01-22,"27,005.45","27,189.40","27,223.70","26,854.66",1.63B,-0.70%
2019-01-21,"27,196.54","27,134.27","27,323.61","27,084.30",1.69B,0.39%
2019-01-18,"27,090.81","26,993.44","27,116.65","26,915.08",1.75B,1.25%
