日期,收盘,开盘,高,低,交易量,涨跌幅
2012年5月14日,"11,488.53","11,571.70","11,689.39","11,484.72",182.84M,-1.76%
2012年5月11日,"11,694.67","11,681.33","11,795.66","11,646.37",159.65M,-0.35%
2012年5月10日,"11,736.17","11,759.71","11,812.16","11,682.70",207.54M,0.52%
2012年5月9日,"11,675.01","11,588.18","11,755.80","11,555.08",241.46M,-0.25%
2012年5月8日,"11,704.74","11,786.94","11,821.93","11,609.51",262.14M,-1.31%
2012年5月7日,"11,860.66","11,805.29","11,879.02","11,785.74",162.63M,-0.09%
2012年5月4日,"11,871.23","11,935.65","11,985.28","11,824.27",183.05M,-1.20%
2012年5月3日,"12,014.90","12,223.53","12,227.41","11,981.28",194.21M,-1.76%
2012年5月2日,"12,230.12","12,272.17","12,332.68","12,178.08",161.34M,-0.83%
2012年5月1日,"12,332.79","12,325.70","12,364.59","12,292.72",192.40M,0.33%
2012年4月30日,"12,292.69","12,203.83","12,292.69","12,156.76",169.65M,0.45%
2012年4月27日,"12,237.75","12,157.96","12,248.07","12,139.68",184.52M,0.76%
2012年4月26日,"12,145.85","12,084.60","12,146.01","12,073.81",174.34M,0.29%
2012年4月25日,"12,111.06","12,057.49","12,112.22","11,997.31",177.53M,1.09%
2012年4月24日,"11,980.10","11,997.37","12,034.51","11,957.59",142.97M,-0.07%
2012年4月23日,"11,988.95","12,025.07","12,136.28","11,919.13",171.22M,-1.30%
2012年4月20日,"12,147.28","12,197.94","12,227.99","12,142.62",149.30M,-0.05%
2012年4月19日,"12,153.69","12,148.18","12,227.75","12,118.38",168.23M,0.20%
2012年4月18日,"12,128.89","12,110.53","12,162.60","12,077.87",158.12M,-0.07%
2012年4月17日,"12,136.94","12,065.97","12,176.76","12,039.70",176.20M,0.83%
2012年4月16日,"12,037.59","12,076.23","12,121.36","12,016.18",193.24M,-0.02%
2012年4月13日,"12,040.39","12,180.55","12,214.65","12,040.38",174.27M,-1.43%
2012年4月12日,"12,214.65","12,035.66","12,230.54","12,023.37",211.05M,1.56%
2012年4月11日,"12,026.76","11,970.65","12,056.82","11,939.96",184.93M,0.77%
2012年4月10日,"11,935.29","12,012.04","12,032.67","11,868.97",203.68M,-0.69%
2012年4月9日,"12,018.50","12,047.04","12,098.24","12,004.15",124.05M,-0.70%
2012年4月5日,"12,103.11","12,147.85","12,172.08","12,051.20",198.23M,-0.62%
2012年4月4日,"12,178.66","12,191.07","12,310.26","12,098.60",221.61M,-1.18%
2012年4月3日,"12,323.61","12,465.30","12,498.71","12,284.61",233.99M,-1.47%
2012年4月2日,"12,507.06","12,381.48","12,526.55","12,373.43",219.84M,0.93%
2012年3月30日,"12,392.18","12,391.61","12,433.31","12,333.11",233.37M,0.43%
2012年3月29日,"12,339.36","12,379.60","12,413.84","12,194.53",246.98M,-0.60%
2012年3月28日,"12,413.86","12,470.96","12,491.82","12,354.85",209.31M,-0.78%
2012年3月27日,"12,512.04","12,595.35","12,603.71","12,498.77",192.30M,-0.50%
2012年3月26日,"12,574.79","12,535.58","12,583.12","12,486.77",220.26M,0.88%
2012年3月23日,"12,465.66","12,376.87","12,465.66","12,364.26",185.97M,0.84%
2012年3月22日,"12,361.81","12,354.79","12,418.87","12,335.37",220.25M,-0.60%
2012年3月21日,"12,436.49","12,427.24","12,462.90","12,380.85",194.59M,0.05%
2012年3月20日,"12,430.70","12,422.11","12,473.89","12,336.89",250.58M,-0.39%
2012年3月19日,"12,479.70","12,494.61","12,561.75","12,475.46",183.86M,-0.14%
2012年3月16日,"12,496.96","12,467.12","12,537.51","12,455.03",416.62M,0.33%
2012年3月15日,"12,455.82","12,376.55","12,530.70","12,372.73",275.88M,0.63%
2012年3月14日,"12,377.90","12,519.02","12,536.88","12,354.14",242.91M,-1.27%
2012年3月13日,"12,537.69","12,424.03","12,538.51","12,425.76",205.10M,0.88%
2012年3月12日,"12,428.01","12,492.98","12,518.61","12,408.25",192.77M,-0.60%
2012年3月9日,"12,503.62","12,476.09","12,528.32","12,457.53",209.22M,0.33%
2012年3月8日,"12,461.93","12,430.61","12,485.29","12,359.18",192.37M,0.91%
2012年3月7日,"12,350.16","12,311.16","12,367.14","12,237.69",212.82M,0.42%
2012年3月6日,"12,298.63","12,406.60","12,486.78","12,249.85",281.23M,-1.80%
2012年3月5日,"12,523.95","12,630.35","12,644.91","12,507.31",187.67M,-0.95%
2012年3月2日,"12,643.82","12,713.90","12,722.53","12,621.89",167.51M,-0.63%
2012年3月1日,"12,723.46","12,642.98","12,731.49","12,644.96",216.69M,0.63%
2012年2月29日,"12,644.01","12,757.08","12,788.63","12,602.47",324.59M,-0.76%
2012年2月28日,"12,740.47","12,695.21","12,753.01","12,678.64",209.89M,0.32%
2012年2月27日,"12,700.38","12,703.30","12,723.18","12,624.14",150.06M,-0.20%
2012年2月24日,"12,725.77","12,741.98","12,763.75","12,710.64",199.61M,-0.04%
2012年2月23日,"12,731.28","12,695.87","12,734.27","12,657.73",218.67M,0.24%
2012年2月22日,"12,701.26","12,639.20","12,719.31","12,618.55",253.71M,0.62%
2012年2月21日,"12,623.36","12,538.58","12,656.31","12,468.97",240.74M,1.32%
2012年2月17日,"12,458.30","12,516.83","12,510.35","12,428.90",187.92M,-0.22%
2012年2月16日,"12,485.59","12,333.06","12,486.81","12,326.79",231.21M,1.00%
2012年2月15日,"12,362.03","12,390.12","12,399.97","12,328.45",172.74M,0.06%
2012年2月14日,"12,354.47","12,380.98","12,399.62","12,291.76",182.82M,-0.36%
2012年2月13日,"12,398.69","12,428.36","12,458.13","12,382.41",193.32M,0.07%
2012年2月10日,"12,389.42","12,403.02","12,458.42","12,328.92",192.17M,-0.87%
2012年2月9日,"12,497.94","12,521.05","12,547.44","12,461.88",200.22M,-0.18%
2012年2月8日,"12,521.02","12,543.80","12,575.15","12,469.46",181.28M,0.07%
2012年2月7日,"12,512.42","12,568.90","12,566.70","12,424.75",203.80M,-0.38%
2012年2月6日,"12,559.85","12,547.18","12,592.12","12,521.56",147.98M,-0.14%
2012年2月3日,"12,577.28","12,580.68","12,623.98","12,553.48",213.28M,0.19%
2012年2月2日,"12,553.48","12,515.22","12,574.63","12,497.94",200.59M,0.29%
2012年2月1日,"12,517.66","12,510.67","12,542.34","12,463.76",213.03M,0.53%
2012年1月31日,"12,452.15","12,518.53","12,532.74","12,366.74",209.44M,0.13%
2012年1月30日,"12,436.42","12,371.65","12,454.29","12,338.25",187.57M,-0.24%
2012年1月27日,"12,466.50","12,430.32","12,528.99","12,443.99",187.54M,0.02%
2012年1月26日,"12,464.32","12,591.12","12,615.99","12,424.69",240.86M,-0.60%
2012年1月25日,"12,539.21","12,375.00","12,539.63","12,326.80",294.33M,1.16%
2012年1月24日,"12,395.24","12,454.49","12,509.62","12,355.24",242.25M,-1.01%
2012年1月23日,"12,521.70","12,433.04","12,530.28","12,408.00",207.74M,1.01%
2012年1月20日,"12,397.10","12,361.51","12,397.10","12,354.04",191.75M,0.13%
2012年1月19日,"12,380.69","12,378.82","12,417.69","12,335.39",261.85M,0.43%
2012年1月18日,"12,327.52","12,209.70","12,346.74","12,218.98",255.76M,0.77%
2012年1月17日,"12,232.83","12,302.52","12,316.96","12,198.88",276.86M,-0.21%
2012年1月16日,"12,258.60","12,232.60","12,272.46","12,226.60",94.80M,0.23%
2012年1月13日,"12,231.06","12,216.68","12,268.12","12,116.98",179.58M,-0.35%
2012年1月12日,"12,274.32","12,279.00","12,307.45","12,227.57",231.83M,0.11%
2012年1月11日,"12,260.94","12,268.42","12,284.74","12,228.74",178.80M,-0.08%
2012年1月10日,"12,270.66","12,320.66","12,346.82","12,198.35",188.41M,0.61%
2012年1月9日,"12,196.72","12,194.98","12,210.58","12,150.68",149.90M,0.07%
2012年1月6日,"12,188.64","12,241.82","12,245.99","12,148.31",144.78M,-0.40%
2012年1月5日,"12,237.40","12,196.24","12,253.13","12,137.11",161.56M,0.09%
2012年1月4日,"12,226.47","12,189.71","12,234.27","12,154.04",175.58M,0.15%
2012年1月3日,"12,208.43","12,097.23","12,216.76","11,955.94",162.33M,2.12%
2011年12月30日,"11,955.09","11,837.54","11,959.81","11,839.67",94.68M,0.96%
2011年12月29日,"11,841.70","11,703.18","11,842.06","11,703.87",95.63M,0.97%
2011年12月28日,"11,728.41","11,893.36","11,916.95","11,709.77",98.27M,-1.66%
2011年12月23日,"11,926.67","11,900.61","11,949.08","11,884.18",122.28M,0.42%
2011年12月22日,"11,876.48","11,766.22","11,879.99","11,743.94",172.97M,1.05%
2011年12月21日,"11,753.53","11,718.08","11,768.80","11,670.23",227.28M,0.31%
2011年12月20日,"11,716.88","11,627.01","11,753.50","11,573.36",278.01M,1.54%
2011年12月19日,"11,539.70","11,659.78","11,666.86","11,507.62",200.57M,-0.82%
2011年12月16日,"11,635.38","11,520.72","11,667.32","11,508.17",465.64M,1.14%
2011年12月15日,"11,504.42","11,610.00","11,630.60","11,468.70",212.93M,-0.33%
2011年12月14日,"11,543.05","11,671.20","11,750.67","11,496.65",258.37M,-1.84%
2011年12月13日,"11,759.94","11,913.58","11,987.47","11,688.23",225.19M,-1.24%
2011年12月12日,"11,907.89","11,905.85","12,034.42","11,805.80",223.75M,-1.05%
2011年12月9日,"12,034.75","11,964.55","12,068.34","11,957.96",168.92M,0.69%
2011年12月8日,"11,951.79","12,067.64","12,117.82","11,916.96",236.45M,-1.62%
2011年12月7日,"12,148.73","12,071.91","12,167.13","11,997.28",234.98M,0.56%
