日期,收盘,开盘,高,低,交易量,涨跌幅
2022年2月10日,"12,268.71","12,203.52","12,268.71","12,174.29",153.95M,0.52%
2022年2月9日,"12,205.47","12,240.40","12,245.35","12,168.84",142.07M,-0.17%
2022年2月8日,"12,225.88","12,258.41","12,274.94","12,181.75",154.87M,-0.19%
2022年2月7日,"12,249.19","12,224.49","12,258.12","12,194.88",173.94M,0.37%
2022年2月6日,"12,204.45","12,179.84","12,214.97","12,109.64",147.30M,0.51%
2022年2月3日,"12,142.38","12,178.04","12,219.24","12,142.38",135.17M,-0.41%
2022年2月2日,"12,192.61","12,287.44","12,316.26","12,192.61",166.19M,-0.82%
2022年2月1日,"12,293.38","12,310.14","12,348.66","12,246.28",189.84M,0.18%
2022年1月31日,"12,271.84","12,269.92","12,359.97","12,269.92",229.53M,0.10%
2022年1月30日,"12,259.25","12,218.81","12,274.80","12,218.18",197.41M,0.66%
2022年1月27日,"12,179.32","12,156.23","12,195.82","12,147.34",162.82M,-0.03%
2022年1月26日,"12,182.51","12,119.35","12,222.39","12,093.53",134.00M,0.61%
2022年1月25日,"12,108.56","12,051.95","12,108.56","11,976.56",117.98M,0.33%
2022年1月24日,"12,068.43","12,127.11","12,174.81","12,031.45",109.81M,-0.59%
2022年1月23日,"12,139.83","12,276.16","12,276.18","12,113.09",130.94M,-1.23%
2022年1月20日,"12,290.96","12,274.27","12,291.05","12,218.30",150.86M,0.25%
2022年1月19日,"12,260.13","12,186.30","12,260.13","12,135.34",170.34M,0.54%
2022年1月18日,"12,193.75","12,174.52","12,260.34","12,166.10",209.76M,0.23%
2022年1月17日,"12,165.84","12,137.57","12,165.84","12,048.81",192.86M,0.46%
2022年1月16日,"12,110.15","12,107.24","12,209.54","12,045.49",229.04M,0.26%
2022年1月13日,"12,079.01","11,965.23","12,079.01","11,946.97",197.93M,1.02%
2022年1月12日,"11,957.08","11,845.46","11,957.08","11,819.39",193.83M,0.96%
2022年1月11日,"11,843.55","11,675.81","11,843.55","11,641.70",185.96M,1.53%
2022年1月10日,"11,664.83","11,577.00","11,664.83","11,576.23",204.54M,0.90%
2022年1月9日,"11,560.47","11,452.98","11,560.47","11,451.54",172.46M,1.14%
2022年1月6日,"11,430.51","11,427.73","11,468.52","11,371.71",142.59M,-0.20%
2022年1月5日,"11,453.08","11,358.58","11,453.08","11,358.58",139.97M,0.85%
2022年1月4日,"11,356.80","11,351.62","11,380.51","11,317.46",134.43M,0.26%
2022年1月3日,"11,327.52","11,320.25","11,407.66","11,264.42",188.43M,-0.04%
