日期,收盘,开盘,高,低,交易量,涨跌幅
2022年6月1日,"6,231.15","6,277.01","6,299.19","6,227.22",147.78M,-0.42%
2022年5月31日,"6,257.50","6,309.13","6,344.23","6,257.50",171.58M,-0.60%
2022年5月30日,"6,294.98","6,269.48","6,299.72","6,234.83",113.32M,0.87%
2022年5月27日,"6,240.72","6,307.12","6,328.21","6,224.91",155.12M,-1.02%
2022年5月26日,"6,305.14","6,216.73","6,323.85","6,216.73",174.25M,1.95%
2022年5月25日,"6,184.84","6,178.37","6,192.95","6,122.45",156.72M,0.88%
2022年5月24日,"6,130.90","6,066.35","6,146.20","6,018.96",144.94M,0.85%
2022年5月23日,"6,079.51","5,991.61","6,079.51","5,986.60",163.78M,2.67%
2022年5月20日,"5,921.16","5,949.95","6,001.67","5,907.42",212.38M,0.28%
2022年5月19日,"5,904.72","5,790.11","5,928.81","5,790.11",213.66M,1.31%
2022年5月18日,"5,828.56","5,857.74","5,902.98","5,823.71",192.25M,-0.09%
2022年5月17日,"5,834.03","5,789.11","5,836.39","5,789.11",257.92M,1.61%
2022年5月16日,"5,741.48","5,666.92","5,748.80","5,665.10",84.02M,0.64%
2022年5月13日,"5,705.12","5,682.85","5,721.08","5,682.77",89.08M,0.88%
2022年5月12日,"5,655.29","5,716.08","5,728.32","5,632.83",99.22M,-2.33%
2022年5月11日,"5,789.96","5,748.54","5,789.96","5,690.64",122.71M,1.21%
2022年5月10日,"5,721.02","5,678.19","5,760.48","5,668.58",104.98M,1.12%
2022年5月9日,"5,657.92","5,801.03","5,822.24","5,657.92",78.61M,-2.72%
2022年5月6日,"5,816.29","5,736.86","5,852.44","5,700.43",105.64M,0.46%
2022年5月5日,"5,789.51","5,855.13","5,893.96","5,783.08",109.45M,-0.72%
2022年5月4日,"5,831.68","5,904.26","5,919.75","5,829.30",67.80M,-0.88%
2022年5月3日,"5,883.42","5,848.69","5,883.42","5,810.91",81.82M,0.33%
2022年5月2日,"5,864.36","5,898.90","5,920.00","5,693.31",74.71M,-1.11%
2022年4月29日,"5,930.01","5,974.47","5,981.00","5,912.51",80.57M,-0.04%
2022年4月28日,"5,932.30","5,899.81","5,946.38","5,898.74",121.24M,0.78%
2022年4月27日,"5,886.34","5,866.53","5,888.18","5,799.13",132.06M,0.42%
2022年4月26日,"5,861.72","5,938.98","5,946.64","5,860.28",162.30M,-1.32%
2022年4月25日,"5,940.19","5,944.22","6,004.29","5,905.40",116.80M,-1.04%
2022年4月22日,"6,002.91","5,992.81","6,053.20","5,992.81",129.84M,-0.87%
2022年4月21日,"6,055.83","6,131.69","6,143.96","6,055.83",106.41M,-1.11%
2022年4月20日,"6,123.51","6,084.54","6,146.93","6,069.72",183.58M,0.28%
2022年4月19日,"6,106.57","6,122.56","6,153.32","6,092.53",122.13M,-0.44%
2022年4月14日,"6,133.52","6,078.92","6,145.63","6,073.17",176.81M,0.85%
2022年4月13日,"6,081.74","6,097.22","6,111.70","6,064.60",90.80M,-0.26%
2022年4月12日,"6,097.58","6,090.72","6,103.65","6,046.82",126.58M,-0.23%
2022年4月11日,"6,111.74","6,090.89","6,135.83","6,072.04",91.38M,0.09%
2022年4月8日,"6,106.11","6,085.06","6,137.71","6,085.06",74.44M,0.71%
2022年4月7日,"6,063.18","6,080.29","6,135.10","6,054.64",103.54M,-0.06%
2022年4月6日,"6,066.82","6,078.28","6,087.84","6,017.54",156.04M,-0.56%
2022年4月5日,"6,100.74","6,003.05","6,110.69","6,003.05",128.71M,1.67%
2022年4月4日,"6,000.57","6,012.56","6,043.82","5,976.53",92.83M,0.21%
2022年4月1日,"5,988.12","6,046.89","6,046.89","5,979.30",108.90M,-0.81%
2022年3月31日,"6,036.97","6,005.83","6,069.27","5,977.64",156.67M,0.49%
2022年3月30日,"6,007.68","5,928.22","6,007.68","5,909.95",183.46M,1.45%
2022年3月29日,"5,921.84","5,944.80","5,964.38","5,893.84",250.69M,0.29%
2022年3月28日,"5,904.99","5,843.84","5,921.04","5,843.84",214.34M,0.96%
2022年3月25日,"5,849.12","5,804.55","5,858.01","5,789.91",160.25M,0.80%
2022年3月24日,"5,802.97","5,792.61","5,829.70","5,777.60",148.19M,0.49%
2022年3月23日,"5,774.58","5,830.30","5,840.80","5,749.95",178.25M,-0.80%
2022年3月22日,"5,821.11","5,738.75","5,821.11","5,732.26",233.53M,2.19%
2022年3月21日,"5,696.41","5,683.66","5,719.85","5,679.35",91.83M,0.07%
2022年3月18日,"5,692.63","5,692.23","5,695.20","5,636.90",158.72M,0.00%
2022年3月17日,"5,692.74","5,688.43","5,708.54","5,650.06",195.25M,1.25%
2022年3月16日,"5,622.30","5,650.02","5,650.10","5,594.90",255.51M,1.02%
2022年3月15日,"5,565.44","5,534.74","5,574.18","5,489.09",158.79M,-0.16%
2022年3月14日,"5,574.56","5,624.96","5,640.19","5,566.42",147.51M,-0.60%
2022年3月11日,"5,608.01","5,546.98","5,647.69","5,527.84",231.43M,1.51%
2022年3月10日,"5,524.75","5,586.45","5,597.55","5,463.78",214.25M,-1.29%
2022年3月9日,"5,597.13","5,581.72","5,617.06","5,508.69",253.96M,2.35%
2022年3月8日,"5,468.64","5,364.57","5,544.25","5,364.57",325.22M,1.39%
2022年3月7日,"5,393.48","5,245.16","5,428.95","5,163.65",240.40M,1.16%
2022年3月4日,"5,331.85","5,475.69","5,502.83","5,331.85",181.14M,-2.49%
2022年3月3日,"5,468.22","5,573.69","5,582.75","5,461.89",164.01M,-0.88%
2022年3月2日,"5,516.96","5,499.37","5,565.72","5,467.70",178.61M,0.34%
2022年3月1日,"5,498.27","5,564.98","5,588.28","5,493.99",198.23M,-1.17%
2022年2月28日,"5,563.14","5,408.39","5,563.14","5,401.58",178.17M,1.24%
2022年2月25日,"5,495.21","5,382.59","5,516.20","5,351.85",209.74M,2.75%
2022年2月24日,"5,348.28","5,263.12","5,368.66","5,164.76",254.55M,-1.52%
2022年2月23日,"5,430.93","5,509.96","5,544.58","5,426.52",111.95M,-0.62%
2022年2月22日,"5,464.92","5,360.98","5,521.27","5,352.66",110.71M,-0.52%
2022年2月21日,"5,493.49","5,648.65","5,650.75","5,454.54",88.82M,-2.46%
2022年2月18日,"5,632.20","5,650.97","5,675.03","5,616.01",121.01M,-0.47%
2022年2月17日,"5,658.54","5,683.79","5,697.85","5,648.29",107.66M,-0.08%
2022年2月16日,"5,662.88","5,657.45","5,697.34","5,630.57",118.35M,0.34%
2022年2月15日,"5,643.62","5,509.57","5,644.56","5,509.57",118.11M,2.47%
2022年2月14日,"5,507.66","5,498.70","5,529.40","5,441.61",127.84M,-1.49%
2022年2月11日,"5,590.86","5,619.96","5,636.98","5,572.03",111.39M,-1.43%
2022年2月10日,"5,671.70","5,722.31","5,732.16","5,634.05",120.87M,-0.44%
2022年2月9日,"5,696.59","5,688.23","5,709.41","5,657.37",128.81M,0.94%
2022年2月8日,"5,643.49","5,622.29","5,655.43","5,616.70",158.16M,0.68%
2022年2月7日,"5,605.34","5,647.70","5,661.48","5,572.15",188.32M,-0.01%
2022年2月4日,"5,605.88","5,606.99","5,629.13","5,572.58",264.81M,0.48%
2022年2月3日,"5,579.15","5,628.43","5,630.88","5,571.41",128.16M,-0.87%
2022年2月2日,"5,627.96","5,657.35","5,657.61","5,581.37",102.65M,0.04%
2022年2月1日,"5,625.56","5,595.69","5,625.56","5,575.73",146.51M,1.10%
2022年1月31日,"5,564.35","5,567.50","5,595.01","5,526.69",83.44M,0.77%
2022年1月28日,"5,521.86","5,565.30","5,569.45","5,498.80",82.64M,-0.72%
2022年1月27日,"5,562.04","5,470.67","5,597.10","5,469.58",125.61M,0.70%
2022年1月26日,"5,523.48","5,467.27","5,553.13","5,466.60",104.99M,2.12%
2022年1月25日,"5,408.58","5,456.79","5,470.28","5,366.55",100.22M,-0.38%
2022年1月24日,"5,429.40","5,551.18","5,551.18","5,422.02",119.05M,-2.75%
2022年1月21日,"5,582.76","5,602.09","5,616.96","5,553.23",72.96M,-1.43%
2022年1月20日,"5,663.94","5,655.51","5,663.94","5,590.53",97.05M,0.06%
2022年1月19日,"5,660.43","5,589.90","5,665.52","5,587.75",74.13M,0.75%
2022年1月18日,"5,618.04","5,630.59","5,647.70","5,596.27",106.37M,-0.30%
2022年1月17日,"5,634.78","5,647.39","5,662.44","5,626.60",85.35M,-0.04%
2022年1月14日,"5,636.79","5,690.64","5,695.71","5,631.97",115.40M,-1.21%
2022年1月13日,"5,706.07","5,652.38","5,709.09","5,652.38",123.57M,0.74%
2022年1月12日,"5,663.98","5,675.47","5,677.71","5,644.07",136.47M,0.40%
2022年1月11日,"5,641.69","5,594.75","5,641.69","5,589.21",109.07M,1.33%
2022年1月10日,"5,567.45","5,632.86","5,632.86","5,558.50",122.52M,-0.58%
2022年1月7日,"5,599.76","5,598.45","5,633.90","5,586.52",112.49M,0.07%
2022年1月6日,"5,595.94","5,598.73","5,620.61","5,569.01",82.11M,-1.00%
2022年1月5日,"5,652.68","5,683.08","5,697.53","5,648.40",96.04M,-0.31%
2022年1月4日,"5,670.45","5,680.94","5,705.02","5,651.23",97.67M,0.58%
2022年1月3日,"5,637.91","5,586.00","5,668.22","5,586.00",73.40M,1.23%
2021年12月31日,"5,569.48","5,571.59","5,571.63","5,553.03",17.59M,-0.04%
2021年12月30日,"5,571.67","5,582.70","5,590.91","5,561.54",43.31M,-0.05%
2021年12月29日,"5,574.50","5,555.66","5,584.42","5,549.05",51.81M,0.25%
2021年12月28日,"5,560.79","5,546.69","5,585.10","5,546.69",70.57M,0.47%
2021年12月27日,"5,534.89","5,501.76","5,539.81","5,501.76",46.66M,0.43%
2021年12月24日,"5,511.00","5,495.24","5,520.31","5,492.89",15.72M,-0.04%
2021年12月23日,"5,513.33","5,476.77","5,523.46","5,473.94",68.52M,0.98%
2021年12月22日,"5,459.66","5,441.88","5,472.53","5,433.24",42.55M,0.15%
2021年12月21日,"5,451.37","5,444.29","5,454.69","5,424.55",55.16M,1.22%
2021年12月20日,"5,385.60","5,347.37","5,396.20","5,295.38",84.70M,-1.00%
2021年12月17日,"5,439.93","5,447.82","5,450.29","5,400.69",86.11M,-0.14%
2021年12月16日,"5,447.62","5,480.94","5,500.47","5,447.62",73.30M,0.34%
2021年12月15日,"5,429.42","5,440.39","5,458.02","5,418.12",56.44M,-0.27%
2021年12月14日,"5,443.95","5,497.05","5,511.67","5,435.85",72.54M,-0.81%
2021年12月13日,"5,488.31","5,494.50","5,506.37","5,469.68",69.02M,-0.06%
2021年12月10日,"5,491.59","5,509.78","5,534.23","5,481.23",50.83M,-0.55%
2021年12月9日,"5,521.93","5,508.66","5,540.35","5,504.09",63.82M,0.15%
2021年12月8日,"5,513.40","5,563.15","5,588.57","5,507.21",81.25M,-0.97%
2021年12月7日,"5,567.68","5,548.21","5,582.92","5,544.38",70.25M,1.04%
2021年12月6日,"5,510.33","5,442.56","5,510.36","5,431.19",75.31M,1.72%
2021年12月3日,"5,417.41","5,457.76","5,474.42","5,403.80",73.96M,-0.12%
2021年12月2日,"5,423.80","5,448.23","5,451.23","5,363.68",63.78M,-0.92%
2021年12月1日,"5,473.89","5,457.05","5,477.95","5,434.53",77.55M,0.75%
2021年11月30日,"5,433.05","5,435.60","5,463.36","5,405.64",125.16M,-0.56%
2021年11月29日,"5,463.39","5,449.36","5,528.65","5,444.97",89.13M,0.71%
2021年11月26日,"5,425.07","5,437.83","5,480.76","5,390.07",104.63M,-2.43%
2021年11月25日,"5,560.44","5,550.14","5,566.85","5,537.04",57.40M,0.69%
2021年11月24日,"5,522.37","5,514.06","5,540.95","5,490.16",87.11M,0.45%
2021年11月23日,"5,497.53","5,501.97","5,528.90","5,448.64",107.58M,-0.40%
2021年11月22日,"5,519.58","5,505.77","5,558.22","5,497.81",82.27M,0.32%
2021年11月19日,"5,501.97","5,574.06","5,593.84","5,484.64",134.58M,-1.37%
2021年11月18日,"5,578.34","5,650.33","5,670.48","5,561.72",88.81M,-1.72%
2021年11月17日,"5,675.72","5,654.91","5,689.03","5,654.27",80.87M,0.38%
2021年11月16日,"5,654.18","5,790.43","5,798.02","5,651.17",79.10M,-2.17%
2021年11月15日,"5,779.64","5,730.30","5,779.84","5,723.85",78.66M,0.62%
2021年11月12日,"5,744.02","5,697.96","5,744.02","5,697.26",73.71M,0.64%
2021年11月11日,"5,707.73","5,685.93","5,708.83","5,662.15",73.68M,0.06%
2021年11月10日,"5,704.09","5,691.68","5,712.87","5,659.19",53.59M,0.38%
2021年11月9日,"5,682.61","5,637.53","5,703.75","5,633.32",70.47M,0.33%
2021年11月8日,"5,663.71","5,641.82","5,683.37","5,632.97",60.30M,0.34%
2021年11月5日,"5,644.63","5,686.72","5,691.45","5,630.06",68.19M,-1.02%
2021年11月4日,"5,702.84","5,734.09","5,752.25","5,682.89",93.86M,0.18%
2021年11月3日,"5,692.45","5,744.31","5,751.27","5,667.44",73.41M,-1.62%
2021年11月2日,"5,786.01","5,818.21","5,835.45","5,773.02",83.78M,-0.69%
2021年11月1日,"5,826.31","5,757.95","5,828.62","5,757.95",76.72M,1.64%
2021年10月29日,"5,732.03","5,727.83","5,758.96","5,697.35",105.28M,-0.27%
2021年10月28日,"5,747.29","5,636.85","5,755.67","5,634.30",85.21M,0.99%
2021年10月27日,"5,691.16","5,704.42","5,708.61","5,665.08",72.28M,-0.40%
2021年10月26日,"5,714.00","5,726.16","5,740.60","5,700.37",76.01M,-0.39%
2021年10月25日,"5,736.55","5,779.70","5,786.50","5,728.17",91.07M,-0.65%
2021年10月22日,"5,774.14","5,721.43","5,777.75","5,717.59",66.73M,0.76%
2021年10月21日,"5,730.84","5,736.83","5,765.67","5,712.51",81.73M,-0.54%
2021年10月20日,"5,762.20","5,677.91","5,766.71","5,677.91",114.24M,1.61%
2021年10月19日,"5,670.98","5,624.24","5,670.98","5,621.97",77.22M,0.92%
2021年10月18日,"5,619.21","5,655.74","5,669.30","5,594.44",71.58M,-0.70%
2021年10月15日,"5,658.55","5,643.39","5,680.66","5,639.24",91.82M,0.67%
2021年10月14日,"5,620.72","5,623.04","5,651.30","5,612.12",79.02M,0.49%
2021年10月13日,"5,593.36","5,536.31","5,613.19","5,515.60",160.32M,0.56%
2021年10月12日,"5,562.21","5,510.09","5,567.08","5,503.41",133.55M,0.45%
2021年10月11日,"5,537.03","5,563.00","5,575.62","5,519.98",85.58M,0.40%
2021年10月8日,"5,514.79","5,547.07","5,571.04","5,509.05",157.20M,-0.29%
2021年10月7日,"5,530.67","5,527.84","5,550.83","5,497.53",194.52M,1.29%
2021年10月6日,"5,460.27","5,517.91","5,517.98","5,442.13",176.45M,-1.33%
2021年10月5日,"5,533.67","5,530.68","5,560.01","5,511.06",107.60M,0.40%
2021年10月4日,"5,511.84","5,469.47","5,538.60","5,457.32",118.10M,0.63%
2021年10月1日,"5,477.07","5,406.00","5,486.68","5,396.15",109.30M,0.30%
2021年9月30日,"5,460.80","5,455.88","5,487.44","5,437.37",123.31M,0.76%
2021年9月29日,"5,419.47","5,404.94","5,427.96","5,398.23",86.64M,0.58%
2021年9月28日,"5,388.36","5,472.40","5,479.43","5,372.34",146.58M,-1.13%
2021年9月27日,"5,450.08","5,459.95","5,475.00","5,435.86",98.99M,0.48%
2021年9月24日,"5,424.16","5,440.57","5,461.48","5,422.29",101.75M,-0.61%
2021年9月23日,"5,457.53","5,421.30","5,491.63","5,420.33",176.27M,1.29%
2021年9月22日,"5,388.03","5,313.57","5,390.14","5,292.74",114.52M,2.22%
2021年9月21日,"5,271.16","5,259.78","5,313.70","5,259.78",81.78M,1.11%
2021年9月20日,"5,213.55","5,230.76","5,241.60","5,185.92",111.57M,-1.62%
2021年9月17日,"5,299.37","5,357.30","5,378.06","5,299.37",70.15M,-0.71%
2021年9月16日,"5,337.34","5,369.30","5,378.79","5,309.90",72.78M,-0.20%
2021年9月15日,"5,347.99","5,385.88","5,394.86","5,341.64",55.65M,-0.78%
2021年9月14日,"5,389.93","5,409.71","5,421.65","5,366.89",50.61M,-0.22%
2021年9月13日,"5,401.67","5,348.29","5,412.40","5,345.83",59.51M,1.79%
2021年9月10日,"5,306.87","5,341.86","5,344.80","5,293.01",51.08M,-0.61%
2021年9月9日,"5,339.36","5,316.17","5,346.22","5,314.36",55.01M,-0.45%
2021年9月8日,"5,363.45","5,406.97","5,415.48","5,353.72",57.68M,-1.15%
2021年9月7日,"5,425.66","5,470.12","5,481.81","5,418.11",43.86M,-0.96%
2021年9月6日,"5,478.27","5,497.06","5,505.27","5,473.83",33.26M,-0.18%
2021年9月3日,"5,488.36","5,491.84","5,499.66","5,460.80",39.25M,-0.31%
2021年9月2日,"5,505.55","5,460.77","5,505.55","5,460.12",67.01M,0.60%
2021年9月1日,"5,472.53","5,418.11","5,497.67","5,418.11",94.54M,1.02%
2021年8月31日,"5,417.08","5,333.83","5,417.08","5,333.83",67.59M,1.44%
2021年8月30日,"5,340.41","5,339.86","5,349.49","5,325.15",35.92M,0.27%
2021年8月27日,"5,325.87","5,323.72","5,340.87","5,299.02",57.55M,-0.09%
2021年8月26日,"5,330.78","5,343.96","5,350.37","5,313.01",71.07M,-0.37%
2021年8月25日,"5,350.61","5,370.30","5,376.89","5,347.15",84.40M,-0.21%
2021年8月24日,"5,361.77","5,383.72","5,391.35","5,348.46",38.18M,0.04%
2021年8月23日,"5,359.64","5,364.41","5,368.95","5,308.74",52.25M,0.42%
2021年8月20日,"5,337.14","5,305.46","5,345.31","5,274.06",57.80M,0.63%
2021年8月19日,"5,303.62","5,263.56","5,319.52","5,241.51",63.67M,-0.13%
2021年8月18日,"5,310.63","5,246.43","5,312.09","5,242.49",52.43M,1.26%
2021年8月17日,"5,244.51","5,213.60","5,253.43","5,206.24",54.69M,0.46%
2021年8月16日,"5,220.34","5,204.89","5,223.71","5,194.93",49.65M,-0.02%
2021年8月13日,"5,221.15","5,208.81","5,221.15","5,187.67",29.73M,0.17%
2021年8月12日,"5,212.34","5,196.68","5,228.92","5,187.74",68.62M,0.57%
2021年8月11日,"5,182.92","5,154.89","5,182.92","5,135.62",29.58M,0.58%
2021年8月10日,"5,153.07","5,148.13","5,156.08","5,127.76",39.77M,0.02%
2021年8月9日,"5,151.98","5,128.61","5,155.42","5,126.91",33.43M,0.34%
2021年8月6日,"5,134.38","5,142.68","5,170.29","5,128.66",50.60M,0.05%
2021年8月5日,"5,132.02","5,094.10","5,153.06","5,091.57",42.08M,0.39%
2021年8月4日,"5,112.02","5,122.37","5,136.83","5,106.65",45.81M,-0.23%
2021年8月3日,"5,123.67","5,063.81","5,128.97","5,057.40",41.84M,1.22%
2021年8月2日,"5,062.15","5,073.34","5,094.69","5,043.48",46.14M,0.70%
2021年7月30日,"5,026.90","5,082.77","5,095.44","5,026.90",59.86M,-1.81%
2021年7月29日,"5,119.48","5,117.85","5,123.16","5,066.76",47.26M,0.49%
2021年7月28日,"5,094.57","5,059.12","5,109.50","5,056.19",66.12M,1.13%
2021年7月27日,"5,037.87","5,094.83","5,096.62","5,006.89",73.19M,-1.24%
2021年7月26日,"5,100.90","5,043.71","5,109.70","5,041.26",60.96M,0.49%
2021年7月23日,"5,075.81","5,036.92","5,082.04","5,030.45",39.82M,1.21%
2021年7月22日,"5,015.30","5,009.84","5,053.19","5,006.31",51.66M,0.57%
2021年7月21日,"4,987.12","4,929.77","4,989.46","4,915.30",65.75M,1.78%
2021年7月20日,"4,899.71","4,917.76","4,942.10","4,859.53",75.88M,0.11%
2021年7月19日,"4,894.43","5,003.56","5,003.56","4,879.59",97.08M,-2.70%
2021年7月16日,"5,030.02","5,118.84","5,142.67","5,030.02",67.40M,-1.58%
2021年7月15日,"5,110.83","5,123.85","5,139.88","5,086.37",65.38M,-1.08%
2021年7月14日,"5,166.57","5,184.45","5,193.11","5,155.89",54.38M,-0.57%
2021年7月13日,"5,196.01","5,200.79","5,228.17","5,187.57",49.40M,-0.44%
2021年7月12日,"5,219.22","5,191.45","5,224.12","5,167.72",57.69M,0.89%
2021年7月9日,"5,173.04","5,150.66","5,181.03","5,135.26",56.09M,0.46%
2021年7月8日,"5,149.11","5,152.38","5,175.25","5,134.47",72.27M,-0.74%
2021年7月7日,"5,187.31","5,176.03","5,196.03","5,165.32",55.97M,0.63%
2021年7月6日,"5,154.86","5,167.39","5,192.04","5,143.42",59.89M,-0.16%
2021年7月5日,"5,163.24","5,148.52","5,168.30","5,130.91",39.04M,0.32%
2021年7月2日,"5,146.87","5,110.32","5,146.87","5,089.70",42.42M,0.77%
2021年7月1日,"5,107.65","5,055.83","5,107.65","5,055.83",49.05M,1.44%
2021年6月30日,"5,034.99","5,068.43","5,081.05","5,015.18",68.05M,-0.95%
2021年6月29日,"5,083.39","5,091.64","5,107.85","5,071.96",84.98M,-0.07%
2021年6月28日,"5,086.75","5,094.18","5,114.96","5,083.02",35.90M,-0.01%
2021年6月25日,"5,087.01","5,085.32","5,091.06","5,062.28",45.83M,0.19%
2021年6月24日,"5,077.57","5,048.23","5,080.10","5,038.05",42.08M,0.76%
2021年6月23日,"5,039.50","5,082.06","5,086.92","5,033.97",60.20M,-0.71%
2021年6月22日,"5,075.40","5,131.95","5,131.95","5,054.30",52.34M,-0.52%
2021年6月21日,"5,102.03","5,044.84","5,112.61","5,023.55",64.60M,0.75%
2021年6月18日,"5,063.87","5,169.54","5,179.22","5,045.21",110.87M,-2.28%
2021年6月17日,"5,181.95","5,198.46","5,218.44","5,175.43",68.03M,-0.83%
2021年6月16日,"5,225.14","5,222.80","5,242.84","5,200.51",59.73M,0.46%
2021年6月15日,"5,201.36","5,217.87","5,219.34","5,183.39",51.63M,0.05%
2021年6月14日,"5,198.63","5,167.59","5,221.88","5,167.49",42.68M,1.01%
2021年6月11日,"5,146.71","5,114.71","5,148.88","5,110.80",47.15M,0.82%
2021年6月10日,"5,104.84","5,123.32","5,128.73","5,088.72",48.57M,-0.17%
2021年6月9日,"5,113.40","5,113.73","5,119.94","5,087.20",39.74M,0.02%
2021年6月8日,"5,112.24","5,134.06","5,135.85","5,100.65",61.45M,-0.53%
2021年6月7日,"5,139.59","5,124.64","5,145.22","5,108.60",31.52M,0.04%
2021年6月4日,"5,137.29","5,124.30","5,154.61","5,114.88",54.12M,0.31%
2021年6月3日,"5,121.29","5,168.03","5,169.73","5,108.42",48.56M,-0.76%
2021年6月2日,"5,160.31","5,206.87","5,218.39","5,157.14",49.45M,-1.08%
2021年6月1日,"5,216.79","5,206.03","5,234.67","5,191.58",51.41M,0.71%
2021年5月31日,"5,180.18","5,221.82","5,228.58","5,180.18",38.57M,-1.19%
2021年5月28日,"5,242.32","5,262.51","5,277.92","5,241.57",68.61M,-0.13%
2021年5月27日,"5,248.89","5,226.95","5,269.31","5,226.95",131.14M,0.55%
2021年5月26日,"5,220.34","5,225.39","5,256.40","5,208.70",78.61M,0.18%
2021年5月25日,"5,211.13","5,228.93","5,249.29","5,208.24",79.58M,-0.20%
2021年5月24日,"5,221.72","5,265.14","5,270.73","5,221.65",87.88M,-0.95%
2021年5月21日,"5,271.57","5,287.09","5,312.22","5,252.51",94.70M,-0.16%
2021年5月20日,"5,280.14","5,245.87","5,281.96","5,217.79",84.10M,1.15%
2021年5月19日,"5,220.05","5,222.16","5,267.68","5,190.61",112.23M,-1.11%
2021年5月18日,"5,278.80","5,276.69","5,324.81","5,267.42",164.17M,0.70%
2021年5月17日,"5,241.91","5,222.73","5,259.56","5,217.89",113.18M,0.89%
2021年5月14日,"5,195.66","5,161.73","5,200.54","5,140.84",120.02M,1.62%
2021年5月13日,"5,113.04","5,025.56","5,124.71","4,976.86",133.04M,0.20%
2021年5月12日,"5,102.96","5,121.13","5,142.64","5,101.12",161.66M,0.39%
2021年5月11日,"5,083.02","5,119.81","5,123.40","5,052.20",124.59M,-1.82%
2021年5月10日,"5,177.07","5,179.80","5,188.38","5,153.73",111.36M,0.54%
2021年5月7日,"5,149.22","5,095.66","5,161.19","5,093.72",104.53M,1.13%
2021年5月6日,"5,091.61","5,098.69","5,113.84","5,049.73",68.99M,-0.01%
2021年5月5日,"5,092.16","5,092.61","5,127.98","5,080.53",55.39M,0.93%
2021年5月4日,"5,045.32","5,118.67","5,133.82","5,044.38",96.60M,-1.67%
2021年5月3日,"5,131.21","5,058.67","5,131.21","5,050.26",62.73M,1.59%
2021年4月30日,"5,050.69","5,093.53","5,108.99","5,050.69",131.77M,-0.64%
2021年4月29日,"5,083.29","5,073.63","5,105.58","5,055.79",150.04M,1.31%
2021年4月28日,"5,017.75","5,012.17","5,037.60","5,000.39",58.88M,0.10%
2021年4月27日,"5,012.61","5,027.76","5,027.76","4,988.87",56.38M,-0.16%
2021年4月26日,"5,020.86","4,994.78","5,027.84","4,994.70",72.25M,0.41%
2021年4月23日,"5,000.29","5,022.38","5,037.90","4,975.67",53.67M,-0.21%
2021年4月22日,"5,010.65","4,950.42","5,048.81","4,946.65",75.02M,1.16%
2021年4月21日,"4,953.18","4,967.13","4,968.05","4,904.47",75.91M,0.11%
2021年4月20日,"4,947.78","5,018.40","5,025.30","4,947.78",62.01M,-1.29%
2021年4月19日,"5,012.57","5,032.58","5,042.03","5,006.87",50.08M,-0.08%
2021年4月16日,"5,016.48","4,978.98","5,033.25","4,978.95",98.35M,0.57%
2021年4月15日,"4,987.99","5,035.98","5,035.98","4,970.82",86.35M,-0.83%
2021年4月14日,"5,029.71","5,001.65","5,031.01","4,997.61",50.79M,0.66%
2021年4月13日,"4,996.66","4,999.30","5,022.35","4,982.76",55.40M,-0.20%
2021年4月12日,"5,006.68","4,996.52","5,022.04","4,972.02",73.97M,-0.21%
2021年4月9日,"5,017.16","5,026.38","5,043.76","5,008.58",42.39M,-0.25%
2021年4月8日,"5,029.88","5,038.51","5,048.31","5,008.58",49.19M,0.09%
2021年4月7日,"5,025.41","5,014.82","5,047.17","5,012.01",84.10M,0.23%
2021年4月6日,"5,014.06","5,028.59","5,072.60","4,999.24",97.50M,0.73%
2021年4月1日,"4,977.56","4,937.63","4,984.39","4,929.13",58.25M,0.97%
2021年3月31日,"4,929.60","4,883.23","4,975.59","4,883.23",71.65M,0.81%
2021年3月30日,"4,889.77","4,888.77","4,917.21","4,886.11",74.24M,0.52%
2021年3月29日,"4,864.35","4,844.13","4,881.12","4,819.48",49.91M,0.57%
2021年3月26日,"4,836.86","4,799.78","4,844.68","4,791.81",79.91M,1.53%
2021年3月25日,"4,763.81","4,831.68","4,833.61","4,729.91",68.63M,-1.67%
2021年3月24日,"4,844.82","4,851.56","4,858.07","4,817.13",76.79M,-0.68%
2021年3月23日,"4,878.09","4,825.76","4,884.45","4,808.06",67.95M,0.81%
2021年3月22日,"4,838.76","4,832.20","4,840.07","4,814.71",84.26M,-0.20%
2021年3月19日,"4,848.22","4,766.11","4,860.11","4,761.45",123.23M,1.23%
2021年3月18日,"4,789.47","4,789.89","4,818.23","4,764.43",93.94M,0.41%
2021年3月17日,"4,769.73","4,821.12","4,823.90","4,769.73",64.32M,-1.35%
2021年3月16日,"4,835.17","4,838.90","4,845.54","4,812.75",62.84M,0.36%
2021年3月15日,"4,817.73","4,858.95","4,865.25","4,811.41",67.64M,-0.65%
2021年3月12日,"4,849.19","4,845.13","4,853.54","4,813.18",55.21M,-0.49%
2021年3月11日,"4,873.31","4,826.02","4,873.31","4,818.06",64.98M,2.31%
2021年3月10日,"4,763.23","4,718.71","4,771.10","4,710.09",73.48M,0.55%
2021年3月9日,"4,737.02","4,701.53","4,801.39","4,693.46",95.79M,1.04%
2021年3月8日,"4,688.10","4,724.91","4,724.91","4,660.70",75.19M,0.35%
2021年3月5日,"4,671.94","4,656.36","4,710.46","4,628.99",83.38M,0.50%
2021年3月4日,"4,648.64","4,662.44","4,681.78","4,617.86",74.20M,-0.54%
