日期,收盘,开盘,高,低,交易量,涨跌幅
2014年8月21日,649.94,644.95,653.44,644.95,71.64K,0.70%
2014年8月20日,645.44,645.9,649.32,643.29,44.32K,0.00%
2014年8月19日,645.46,647.98,650.2,644.7,51.92K,-0.24%
2014年8月18日,647,646.35,649.18,643.94,57.06K,0.29%
2014年8月15日,645.13,649.62,650.09,645.13,46.22K,-0.73%
2014年8月14日,649.85,646.42,650.49,645.85,49.92K,0.73%
2014年8月13日,645.17,639.75,645.17,639.75,43.81K,0.81%
2014年8月12日,639.96,637.22,642.93,635.82,35.93K,0.27%
2014年8月11日,638.22,639.43,642.15,636.48,33.95K,-0.58%
2014年8月8日,641.93,644.04,646.3,640.18,43.75K,-0.35%
2014年8月7日,644.19,641.04,644.46,639.54,40.58K,0.03%
2014年8月6日,644,643.56,647.63,641.58,37.90K,0.07%
2014年8月5日,643.56,640.25,643.56,638.75,35.11K,0.72%
2014年8月4日,638.98,631.14,639.18,631.14,34.39K,0.63%
2014年8月1日,635.01,635.87,636.75,632.8,26.58K,-0.32%
2014年7月31日,637.04,628.93,637.07,628.41,26.59K,1.27%
2014年7月30日,629.07,631.62,635.22,629.07,41.15K,-0.71%
2014年7月29日,633.58,630.61,633.58,627.24,27.43K,0.52%
2014年7月28日,630.3,640.13,640.27,628.1,44.84K,-1.82%
2014年7月25日,641.96,647.6,650.57,641.96,29.28K,-0.72%
2014年7月24日,646.64,640.07,647.4,640.07,22.26K,0.91%
2014年7月23日,640.84,642.74,643.56,638.97,15.76K,-0.17%
2014年7月22日,641.95,644.75,645.57,640.13,25.09K,-0.52%
2014年7月21日,645.33,644.77,650.97,642.56,29.81K,-0.03%
2014年7月18日,645.52,635.73,645.52,635.31,31.40K,1.45%
2014年7月17日,636.3,635.91,638.56,633.36,22.24K,-0.13%
2014年7月16日,637.13,641.52,643.03,637.13,35.17K,0.16%
2014年7月15日,636.09,635.41,637.81,635.41,26.60K,0.56%
2014年7月14日,632.54,628.48,632.54,627.08,21.96K,0.87%
2014年7月11日,627.1,627.44,629.45,623.73,21.52K,-0.27%
2014年7月10日,628.78,635.73,635.73,625.16,38.02K,-1.23%
2014年7月9日,636.64,636.26,638.15,635.14,27.13K,0.07%
2014年7月8日,636.21,637.74,638.91,632.25,31.67K,-0.08%
2014年7月7日,636.75,635.49,639.55,634.62,35.62K,0.91%
2014年7月4日,631.02,628.06,633.22,628.06,35.24K,0.61%
2014年7月3日,627.17,621.91,627.17,621.91,42.17K,1.12%
2014年7月2日,620.2,618.77,622.41,617.69,33.94K,0.36%
2014年7月1日,617.96,615.87,621.1,615.43,27.74K,0.47%
2014年6月30日,615.06,617.01,619.03,615.06,18.77K,-0.29%
2014年6月27日,616.85,619.51,621.23,616.85,18.33K,-0.49%
2014年6月26日,619.91,618.1,622.37,616.4,33.73K,0.29%
2014年6月25日,618.1,612.63,619.02,612.63,37.15K,0.91%
2014年6月24日,612.54,609.75,613.75,608.67,15.36K,0.42%
2014年6月23日,609.99,609.03,613.06,609.03,16.57K,0.45%
2014年6月20日,607.23,616.09,619.32,607.23,68.33K,-1.07%
2014年6月19日,613.82,612.72,617.03,606.96,35.57K,-0.77%
2014年6月18日,618.61,619.71,622.69,618.61,24.60K,-0.32%
2014年6月17日,620.61,617.56,622.73,616.65,31.52K,0.32%
2014年6月16日,618.62,619.98,620.86,618.07,25.27K,0.14%
2014年6月13日,617.73,616.24,620.84,614.61,20.91K,0.26%
2014年6月12日,616.11,615.99,617.66,612.09,28.91K,0.10%
2014年6月11日,615.52,609.36,615.52,609.2,25.09K,1.14%
2014年6月10日,608.59,609.97,612.27,608.59,24.57K,-0.38%
2014年6月9日,610.92,609.2,615.47,606.3,36.32K,0.40%
2014年6月6日,608.48,603.72,608.48,602.19,17.26K,1.14%
2014年6月5日,601.6,601.64,604.76,597.7,13.61K,-0.37%
2014年6月4日,603.83,612.97,613.38,601.06,21.15K,-1.41%
2014年6月3日,612.49,611.11,614.82,608.28,15.24K,0.25%
2014年6月2日,610.99,614.74,617.68,607.91,24.08K,-1.13%
2014年5月30日,618,614.32,619.25,612.78,27.22K,0.49%
2014年5月29日,615.01,614.21,622.35,611.75,36.57K,0.02%
2014年5月28日,614.88,608.25,615.46,608.25,34.82K,1.49%
2014年5月27日,605.87,596.01,606.02,595.38,37.76K,1.62%
2014年5月26日,596.24,594.04,597.8,588.05,18.60K,0.32%
2014年5月23日,594.35,593.68,597.43,591.77,21.61K,0.27%
2014年5月22日,592.75,595.27,600.15,592.75,33.89K,-0.68%
2014年5月21日,596.82,590.69,597.78,585.1,35.25K,1.11%
2014年5月20日,590.27,586.35,590.61,581.61,29.14K,0.16%
2014年5月19日,589.31,582.54,590.5,577.93,31.02K,1.27%
2014年5月16日,581.93,573.63,582.69,569.91,33.27K,1.11%
2014年5月15日,575.53,581.2,589.78,562.23,44.63K,-1.08%
2014年5月14日,581.83,556.94,581.83,556.84,38.14K,3.88%
2014年5月13日,560.11,552.56,564.5,552.56,36.77K,-0.57%
2014年5月12日,563.3,578.81,578.81,556.45,39.84K,-4.19%
2014年5月9日,587.91,568.97,588.54,568.97,36.96K,2.19%
2014年5月8日,575.31,598.77,598.77,572.28,68.71K,-5.61%
2014年5月7日,609.51,606.87,612.49,603,17.09K,0.71%
2014年5月6日,605.2,613.38,613.38,593.85,37.74K,-1.49%
2014年5月5日,614.36,631.64,631.95,613.75,28.44K,-2.81%
2014年4月29日,632.1,626.58,633.01,626.58,14.99K,0.51%
2014年4月28日,628.9,636.49,638.27,628.9,20.41K,-1.17%
2014年4月25日,636.35,629.65,637.46,629.65,23.95K,1.14%
2014年4月24日,629.16,629.72,631.77,626.94,15.89K,-0.10%
2014年4月23日,629.78,630.5,636.57,626.62,22.60K,-0.17%
2014年4月22日,630.88,615.05,630.88,612.23,30.63K,2.80%
2014年4月21日,613.67,619.86,625.25,613.67,31.62K,-1.20%
2014年4月18日,621.13,642.08,642.08,621.13,39.10K,-3.32%
2014年4月17日,642.48,640.62,645.41,636.57,33.95K,1.22%
2014年4月16日,634.76,644.19,646.21,626.26,56.15K,-2.00%
2014年4月15日,647.74,660.76,663.36,647.74,48.89K,-2.02%
2014年4月14日,661.12,668.96,668.96,661.12,33.81K,-0.71%
2014年4月11日,665.85,665.35,668.29,662.13,42.62K,-0.63%
2014年4月10日,670.06,674.68,677.09,667.57,42.56K,-0.30%
2014年4月8日,672.06,673.2,675.44,670.82,37.14K,-0.14%
2014年4月7日,672.97,669.3,674.7,669.3,40.00K,0.85%
2014年4月4日,667.33,665.33,667.34,662.5,33.89K,0.37%
2014年4月3日,664.88,661.44,667.42,659.39,32.49K,1.04%
2014年4月2日,658.01,661.05,663.53,649.14,49.39K,-0.32%
2014年4月1日,660.13,669.93,672.23,657.86,65.61K,-1.54%
2014年3月31日,670.43,677.7,678.81,670.43,41.07K,-0.87%
2014年3月28日,676.31,672.57,677.71,670.94,39.88K,0.96%
2014年3月27日,669.89,665.72,670.34,658.32,50.56K,0.76%
2014年3月26日,664.87,684.6,685.25,663.77,82.71K,-2.62%
2014年3月25日,682.75,689.22,692.83,682.75,80.42K,-0.95%
2014年3月24日,689.32,688.29,690.57,683.95,63.01K,1.37%
2014年3月21日,679.98,676.93,688.7,676.43,111.57K,0.58%
2014年3月20日,676.08,683.11,684.8,674.97,63.08K,-0.86%
2014年3月19日,681.94,673.56,681.94,673.53,65.27K,1.23%
2014年3月18日,673.68,671.87,677.52,669.66,72.17K,0.23%
2014年3月17日,672.15,672.54,673.8,669.54,51.38K,0.56%
2014年3月14日,668.39,669.7,673.91,665.77,50.69K,-0.12%
2014年3月13日,669.21,664.1,669.21,661.95,48.20K,0.81%
2014年3月12日,663.84,665.92,672.15,663.84,53.07K,0.34%
2014年3月11日,661.61,656.93,662.85,653.7,49.25K,0.89%
2014年3月10日,655.8,652.54,656.87,651.78,48.39K,0.67%
2014年3月7日,651.46,650.93,654.2,650.09,47.09K,0.44%
2014年3月6日,648.62,646.39,650.74,645.3,39.90K,0.44%
2014年3月5日,645.76,646.23,647.85,642.66,32.13K,1.09%
2014年3月4日,638.79,636.93,641.89,631.93,46.92K,-0.80%
2014年3月3日,643.95,663.17,663.48,643.95,52.08K,-2.99%
2014年2月28日,663.81,664.16,668.42,657.21,44.82K,0.16%
2014年2月27日,662.74,666.72,677.66,662.74,86.91K,-0.77%
2014年2月26日,667.91,668.59,669.62,659.74,58.44K,0.96%
2014年2月25日,661.53,645.99,661.53,645.99,51.00K,2.01%
2014年2月24日,648.49,641.39,648.49,638.1,40.01K,1.43%
2014年2月21日,639.37,637.93,643.63,630.1,42.45K,0.10%
2014年2月20日,638.7,650.47,654.31,631.73,86.20K,-1.80%
2014年2月19日,650.43,648.91,650.57,645.44,47.88K,0.75%
2014年2月18日,645.6,640.04,645.6,638.32,53.20K,1.06%
2014年2月17日,638.8,638.47,642.72,635.28,58.50K,-0.41%
2014年2月14日,641.41,641.81,645.94,639.57,49.18K,-0.05%
2014年2月13日,641.73,640.18,643.65,637.29,58.96K,0.62%
2014年2月12日,637.79,629.72,637.79,627.33,45.51K,1.66%
2014年2月11日,627.4,634.9,637.26,627.4,64.47K,-0.64%
2014年2月10日,631.42,622.93,631.42,622.46,38.71K,1.38%
2014年2月7日,622.82,629.98,632.24,621.97,42.17K,-0.56%
2014年2月6日,626.31,623.08,629.39,619.05,33.66K,0.26%
2014年1月27日,624.7,625.63,625.77,622.31,28.15K,-0.51%
2014年1月24日,627.91,628.28,628.38,623.72,30.86K,0.21%
2014年1月23日,626.62,624.08,630.31,621.85,27.04K,0.09%
