Date,Price,Open,High,Low,Vol.,Change %
2021-12-17,771.7,776.58,778,765.56,144.93M,-1.27%
2021-12-16,781.59,791.11,793.06,781.59,79.04M,0.79%
2021-12-15,775.46,778.35,780.44,774.54,69.29M,-0.04%
2021-12-14,775.75,786.61,788.08,775.31,78.64M,-0.93%
2021-12-13,783,791.41,796.23,782.47,63.21M,-0.64%
2021-12-10,788.01,786.05,793.73,786.05,48.49M,-0.49%
2021-12-09,791.91,800.23,800.83,790.93,59.58M,-0.73%
2021-12-08,797.72,805.07,809.16,797.72,74.81M,-1.00%
2021-12-07,805.78,789.95,806.13,789.63,86.59M,3.51%
2021-12-06,778.43,778.23,780.44,770.88,85.02M,0.80%
2021-12-03,772.22,784.8,785.1,769.14,84.30M,-0.84%
2021-12-02,778.8,779.79,783.75,773.37,90.85M,-1.50%
2021-12-01,790.7,783.84,792.16,779.62,90.81M,1.71%
2021-11-30,777.39,778.57,786.84,774.31,154.43M,-1.22%
2021-11-29,787.01,791.63,793.76,786.38,100.92M,0.69%
2021-11-26,781.63,782.27,793,779.7,155.74M,-3.21%
2021-11-25,807.55,806.92,808.91,803.78,53.56M,0.57%
2021-11-24,802.96,804.98,807.29,795.28,91.73M,0.09%
2021-11-23,802.24,807.5,810.11,801.5,77.11M,-1.61%
2021-11-22,815.34,824.25,825.38,815.34,95.70M,-0.79%
2021-11-19,821.8,825.28,828,820.45,116.78M,-0.40%
2021-11-18,825.06,826.22,829.66,823.44,70.37M,-0.30%
2021-11-17,827.57,827.38,829.35,825.82,63.81M,0.13%
2021-11-16,826.5,825.71,828.01,822.66,71.59M,0.40%
2021-11-15,823.21,820.92,823.21,817.8,71.16M,0.35%
2021-11-12,820.3,815.38,820.3,813.06,60.73M,0.48%
2021-11-11,816.35,812.22,816.35,809.04,64.38M,0.21%
2021-11-10,814.63,817.08,819.8,808.8,76.33M,-0.07%
2021-11-09,815.17,815.27,818.12,813.1,61.11M,-0.30%
2021-11-08,817.59,818.22,820.88,817.48,59.02M,-0.26%
2021-11-05,819.72,820.15,824.72,819.05,72.96M,-0.08%
2021-11-04,820.38,820.71,822.34,818.04,82.04M,0.54%
2021-11-03,816.01,811.28,816.07,811.28,63.22M,0.46%
2021-11-02,812.29,809.21,812.53,808.42,68.36M,0.07%
2021-11-01,811.74,815.25,815.63,808.3,68.84M,0.10%
2021-10-29,810.91,804.46,811.53,801.26,86.46M,-0.16%
2021-10-28,812.23,812.81,815.95,810.45,88.45M,-0.38%
2021-10-27,815.29,816.03,818.27,813.92,79.82M,-0.20%
2021-10-26,816.91,813.44,818.31,813.09,76.58M,0.48%
2021-10-25,813.02,815.52,816.75,812.07,62.46M,0.01%
2021-10-22,812.97,812.5,816.97,810.92,64.10M,0.66%
2021-10-21,807.64,801.23,809.68,800.87,64.10M,0.27%
2021-10-20,805.47,798.73,808.36,798.73,69.28M,0.37%
2021-10-19,802.49,800,803.24,798.37,60.27M,0.72%
2021-10-18,796.74,797.04,798.48,792.59,62.88M,-0.46%
2021-10-15,800.41,796.64,801.03,792.33,91.49M,1.21%
2021-10-14,790.84,785.08,791.56,784,74.67M,1.71%
2021-10-13,777.52,769.59,778.91,767.52,80.84M,0.78%
2021-10-12,771.47,763.89,773.85,763.24,70.08M,-0.30%
2021-10-11,773.79,771.58,775.33,768.22,67.82M,0.23%
2021-10-08,772.05,777.45,777.5,772.05,73.27M,-0.66%
2021-10-07,777.18,771.18,777.85,767.64,88.26M,2.10%
2021-10-06,761.22,763.49,764.09,751.06,95.10M,-1.29%
2021-10-05,771.19,758.84,771.61,758.84,83.57M,1.85%
2021-10-04,757.2,762.26,765.96,756.54,78.34M,-1.24%
2021-10-01,766.69,761.82,771.19,761.82,91.18M,-0.68%
2021-09-30,771.94,782.67,785.18,771.79,106.18M,-0.50%
2021-09-29,775.84,775.68,783.79,774.83,85.31M,0.28%
2021-09-28,773.71,787.02,788.28,772.45,109.19M,-1.90%
2021-09-27,788.67,798.49,798.67,787.09,88.16M,-0.35%
2021-09-24,791.45,797.76,798.19,790.63,68.50M,-1.14%
2021-09-23,800.61,799.15,803.11,797.93,68.14M,1.04%
2021-09-22,792.4,790.25,792.95,786.85,66.02M,0.77%
2021-09-21,786.31,781.98,789.97,781.98,80.35M,1.03%
2021-09-20,778.28,779.8,781.38,773.24,102.90M,-1.42%
2021-09-17,789.49,803.67,804.47,788.03,145.95M,-1.09%
2021-09-16,798.15,797.1,800.41,796.72,77.31M,0.50%
2021-09-15,794.19,798.76,800.34,794.1,79.01M,-0.44%
2021-09-14,797.71,792.65,798.04,789.57,63.01M,0.79%
2021-09-13,791.45,789.49,794.88,789.49,63.69M,0.38%
2021-09-10,788.49,790.29,794.06,786.84,64.55M,0.17%
2021-09-09,787.17,785.11,791.18,782.21,70.55M,-0.23%
2021-09-08,789,789.83,791.92,784.35,69.26M,-0.72%
2021-09-07,794.73,798.05,799.51,793.64,70.47M,-0.48%
2021-09-06,798.55,792.79,799.56,792.79,55.55M,1.14%
2021-09-03,789.55,793.23,794.1,784.81,54.21M,-0.48%
2021-09-02,793.32,789.11,793.76,787.63,56.76M,0.42%
2021-09-01,790,793.39,793.91,787.75,68.14M,0.30%
2021-08-31,787.62,791.27,792.54,784.9,83.22M,-0.19%
2021-08-30,789.14,788.32,790.23,787.88,38.41M,0.27%
2021-08-27,787.04,780.41,787.33,779.85,50.92M,0.86%
2021-08-26,780.31,778.19,781.94,776.19,55.86M,-0.21%
2021-08-25,781.93,783.56,785.46,781.24,58.14M,-0.16%
2021-08-24,783.15,785.02,785.61,780.55,58.81M,0.37%
2021-08-23,780.28,777.14,780.86,773.24,56.78M,1.15%
2021-08-20,771.41,766.09,772.92,763.34,58.44M,0.73%
2021-08-19,765.83,761.22,766.27,755.33,94.19M,-0.73%
2021-08-18,771.48,770.98,773.01,768.9,68.98M,0.09%
2021-08-17,770.79,766.93,772.08,764.65,118.17M,0.13%
2021-08-16,769.78,769.64,772.49,767.14,69.53M,-0.65%
2021-08-13,774.83,773.85,775.5,771.94,66.62M,-0.05%
2021-08-12,775.24,775.16,778.96,773.95,95.68M,-0.08%
2021-08-11,775.84,776.6,778.73,774.18,70.09M,0.09%
2021-08-10,775.12,773.54,777.26,773.2,68.62M,0.43%
2021-08-09,771.8,766.7,772.93,766.7,55.85M,0.52%
2021-08-06,767.82,768.03,769.51,766.87,72.08M,-0.05%
2021-08-05,768.23,763.86,771.56,763.86,61.18M,0.26%
2021-08-04,766.24,763.66,767.39,763.06,63.02M,0.81%
2021-08-03,760.08,755.81,760.75,754.46,67.93M,0.25%
2021-08-02,758.22,760.48,762.19,754.87,64.65M,0.52%
2021-07-30,754.31,752.16,759.35,751.37,78.42M,-0.50%
2021-07-29,758.08,750.96,758.58,750.91,84.11M,1.39%
2021-07-28,747.66,739.19,747.82,738.56,63.55M,1.41%
2021-07-27,737.24,740.72,741.94,735.67,72.81M,-1.05%
2021-07-26,745.1,744.36,746.64,742.52,72.22M,-0.58%
2021-07-23,749.42,741.61,749.78,739.58,55.71M,1.41%
2021-07-22,739.03,735.88,741.13,734.97,59.06M,0.72%
2021-07-21,733.74,728.24,735.11,728.23,68.38M,1.62%
2021-07-20,722.03,723.53,727.84,716.98,73.11M,0.13%
2021-07-19,721.09,729.62,729.8,716.23,89.06M,-2.09%
2021-07-16,736.52,740.37,740.56,734.19,74.52M,-0.39%
2021-07-15,739.42,741.09,744.53,738.2,59.31M,-0.74%
2021-07-14,744.95,740.96,747.35,740.85,53.89M,0.28%
2021-07-13,742.86,741.22,742.86,738.94,56.92M,0.60%
2021-07-12,738.44,731.92,739.4,730.19,53.88M,0.86%
2021-07-09,732.15,726.94,732.15,725.53,69.60M,1.25%
2021-07-08,723.11,732.6,733.01,718.21,84.80M,-1.97%
2021-07-07,737.64,733.99,737.95,733.7,73.03M,0.84%
2021-07-06,731.48,733.25,735.8,729.19,70.97M,-0.34%
2021-07-05,733.99,732.17,735.3,730,44.23M,0.06%
2021-07-02,733.55,734.08,736.35,731.79,54.35M,0.30%
2021-07-01,731.33,734.71,738.1,726.22,71.67M,0.25%
2021-06-30,729.52,734.5,735.63,726.85,75.13M,-0.64%
2021-06-29,734.19,731.47,736.33,731.14,57.55M,0.46%
2021-06-28,730.86,730.41,734.69,729.09,57.23M,-0.31%
2021-06-25,733.14,734.01,734.92,731.29,56.88M,0.06%
2021-06-24,732.7,728.08,733.74,727.03,68.38M,1.06%
2021-06-23,725.05,731.57,732.18,725.05,68.37M,-0.49%
2021-06-22,728.59,724.35,729.76,721.87,71.57M,0.67%
2021-06-21,723.77,715.16,724.25,713.94,77.07M,0.58%
2021-06-18,719.63,733.17,735.63,717.81,158.01M,-2.08%
2021-06-17,734.89,728.75,736.07,728.47,81.00M,0.19%
2021-06-16,733.5,732.68,734.87,731.12,62.99M,0.34%
2021-06-15,730.98,733.97,734.64,730.85,70.84M,0.12%
2021-06-14,730.1,730.98,734.64,728.4,72.32M,0.22%
2021-06-11,728.48,726.7,729,724.99,61.81M,0.42%
2021-06-10,725.45,723.66,727.14,721.43,79.17M,0.38%
2021-06-09,722.71,719.89,723.25,718.7,75.70M,0.46%
2021-06-08,719.43,719.31,723.04,718,102.72M,0.11%
2021-06-07,718.61,719.87,721.31,716.08,49.05M,-0.22%
2021-06-04,720.18,717.15,720.88,716.09,64.03M,0.43%
2021-06-03,717.08,718.24,718.38,712.42,50.77M,-0.26%
2021-06-02,718.93,715.93,719.05,715.56,64.01M,0.42%
2021-06-01,715.94,712.81,722.07,712.81,65.25M,0.93%
2021-05-31,709.36,712.54,714.57,709.02,32.33M,-0.55%
2021-05-28,713.28,709.41,715.32,709.41,68.00M,0.69%
2021-05-27,708.36,708.88,711.35,706.14,130.08M,-0.40%
2021-05-26,711.17,714.32,715.52,710.09,71.56M,-0.15%
2021-05-25,712.25,713.79,715.74,712.25,66.81M,0.25%
2021-05-24,710.46,707.91,710.66,706.07,35.80M,0.50%
2021-05-21,706.96,705.77,710.01,702.92,79.86M,0.41%
2021-05-20,704.09,697.4,704.29,693.22,64.40M,1.49%
2021-05-19,693.72,697.34,697.83,685.97,90.93M,-1.60%
2021-05-18,705.01,709.4,710.15,704.93,73.37M,0.25%
2021-05-17,703.22,704.82,705.83,699.79,66.51M,-0.02%
2021-05-14,703.33,700.29,703.33,695.65,74.41M,1.31%
2021-05-13,694.22,686.86,696.53,677.88,83.56M,-0.08%
2021-05-12,694.76,696.51,698.99,692.53,95.34M,-0.17%
2021-05-11,695.94,700.61,702.08,689.51,89.94M,-2.24%
2021-05-10,711.91,718.48,718.48,710.83,76.89M,-0.90%
2021-05-07,718.41,717.32,719.29,712.5,81.85M,0.84%
2021-05-06,712.46,714.59,715.92,707.58,83.05M,-0.24%
2021-05-05,714.14,703.78,714.42,702.92,98.69M,2.46%
2021-05-04,696.98,714.02,714.25,695.71,90.91M,-2.13%
2021-05-03,712.13,709.93,713.11,705.99,86.69M,0.65%
2021-04-30,707.56,710.58,711.82,705.87,80.76M,-0.41%
2021-04-29,710.47,715.78,719.26,709.97,93.50M,-0.19%
2021-04-28,711.84,713.63,714.2,710.49,68.75M,-0.05%
2021-04-27,712.22,715.41,715.56,709.72,70.28M,-0.45%
2021-04-26,715.46,714.98,716.69,711.57,78.46M,-0.04%
2021-04-23,715.77,710.48,715.77,709.44,74.97M,0.40%
2021-04-22,712.94,712.58,714.62,710.35,85.58M,0.50%
2021-04-21,709.36,707.16,710.62,704.63,99.90M,1.31%
2021-04-20,700.19,710.88,713.38,699.06,83.35M,-1.65%
2021-04-19,711.94,717.05,718.5,710.62,60.08M,-0.68%
2021-04-16,716.8,714.48,716.8,712.57,80.79M,0.42%
2021-04-15,713.8,713.21,714.98,712.37,71.14M,0.18%
2021-04-14,712.55,708.83,713.31,708.44,70.17M,0.56%
2021-04-13,708.6,709.1,710.85,706.1,69.62M,0.18%
2021-04-12,707.35,711.94,713.48,706.7,68.59M,-0.84%
2021-04-09,713.36,713.46,714.11,711.6,84.82M,0.00%
2021-04-08,713.38,713.46,713.97,710.7,118.02M,0.46%
2021-04-07,710.08,711.9,712.85,709.63,73.87M,-0.45%
2021-04-06,713.28,716.81,717.69,711.91,81.35M,0.68%
2021-04-01,708.43,707.05,710.95,704.53,64.94M,1.23%
2021-03-31,699.85,700.81,704.25,699.69,86.11M,-0.18%
2021-03-30,701.12,700.82,702.44,696.96,75.42M,0.46%
2021-03-29,697.94,697.94,700.85,696.92,77.76M,0.19%
2021-03-26,696.62,690.69,697.94,689.68,83.31M,1.65%
2021-03-25,685.33,684.32,686.48,677.33,83.59M,-0.12%
2021-03-24,686.13,682.59,687.96,681.62,95.68M,0.64%
2021-03-23,681.74,681.19,684.29,679.48,116.22M,-0.36%
2021-03-22,684.21,678.38,684.23,677.86,88.57M,0.37%
2021-03-19,681.7,675.89,683.43,675.89,259.92M,-0.10%
2021-03-18,682.39,684.05,684.46,680.16,107.96M,0.25%
2021-03-17,680.71,682.22,684.4,679.11,92.18M,-0.43%
2021-03-16,683.65,682.74,684.45,679.65,106.80M,0.71%
2021-03-15,678.8,678.43,681.54,676.14,93.65M,0.21%
2021-03-12,677.41,679.8,679.89,675.47,91.45M,-0.92%
2021-03-11,683.71,682.53,684.76,681.05,113.18M,0.84%
2021-03-10,678.03,675.3,681.38,673.26,111.92M,0.43%
2021-03-09,675.1,665.29,676.47,665.08,122.07M,1.42%
2021-03-08,665.65,657.96,667.53,655,128.67M,1.80%
2021-03-05,653.87,650.85,662.74,649.97,129.28M,-0.58%
2021-03-04,657.67,656.88,661.36,652.17,110.58M,-0.86%
2021-03-03,663.35,667.6,668.67,658.86,110.83M,0.01%
2021-03-02,663.26,662.36,668.24,660.27,103.28M,-0.20%
2021-03-01,664.58,662.02,665.69,658.62,104.06M,2.05%
2021-02-26,651.26,651.21,658.23,647.9,133.47M,-1.99%
2021-02-25,664.48,670.23,671.49,664.48,115.30M,-0.01%
2021-02-24,664.54,662.43,666.59,659.56,112.89M,0.07%
2021-02-23,664.06,669.62,669.62,653.94,190.98M,-1.14%
2021-02-22,671.75,672.16,673.13,666.09,96.77M,-0.99%
2021-02-19,678.48,674.45,679.79,671.74,98.56M,0.84%
2021-02-18,672.81,681.44,683.51,670.41,99.82M,-1.21%
2021-02-17,681.04,686.55,688.83,681.04,112.90M,-0.93%
2021-02-16,687.43,686.94,689.24,685.76,90.70M,0.33%
2021-02-15,685.18,680.43,686.98,679.08,119.79M,1.23%
2021-02-12,676.83,665.16,677.24,665.16,135.59M,1.88%
2021-02-11,664.34,659.88,664.34,658.19,110.87M,1.08%
2021-02-10,657.23,660.5,663.23,654.49,103.81M,0.02%
2021-02-09,657.07,657.54,657.98,653.87,76.15M,0.10%
2021-02-08,656.39,657.73,658.25,654.38,82.36M,0.48%
2021-02-05,653.24,657.7,657.7,652.26,84.30M,-0.17%
2021-02-04,654.38,652.53,655.8,651.61,92.76M,-0.08%
2021-02-03,654.89,658.22,659.16,651.49,83.81M,0.31%
2021-02-02,652.87,651.34,654.58,650.88,93.41M,0.85%
2021-02-01,647.34,642.66,648.88,642.22,81.31M,1.61%
2021-01-29,637.11,641.33,644.94,637.11,102.13M,-1.83%
2021-01-28,649,639.55,650.12,633.68,109.86M,0.17%
2021-01-27,647.92,654.34,656.36,642.09,136.07M,-1.61%
2021-01-26,658.54,656.58,662.47,656.07,86.09M,0.05%
2021-01-25,658.24,666.94,667.85,655.16,96.53M,-0.35%
2021-01-22,660.53,660.15,660.89,655.9,72.28M,-0.50%
2021-01-21,663.88,663.46,666.66,662.48,68.76M,0.69%
2021-01-20,659.3,655.66,661.09,654.54,69.07M,1.23%
2021-01-19,651.28,654.55,654.55,649.13,77.67M,0.15%
2021-01-18,650.3,648.85,651.61,648.83,62.06M,-0.22%
2021-01-15,651.73,654.39,655.24,647.54,113.44M,-0.75%
2021-01-14,656.66,650.37,656.66,649.14,87.98M,1.91%
2021-01-13,644.38,644.24,645.42,641.44,87.58M,0.12%
2021-01-12,643.58,645.95,646.06,641.43,88.75M,0.18%
2021-01-11,642.42,645.16,646.92,639.52,85.51M,-0.49%
2021-01-08,645.6,643.04,645.6,642.2,102.33M,1.28%
2021-01-07,637.41,641.28,642.39,635.96,108.94M,-0.27%
2021-01-06,639.16,636.57,641.25,631.4,142.64M,0.87%
2021-01-05,633.62,629.94,634.11,628.98,102.30M,0.41%
2021-01-04,631.03,632.02,636.24,629.41,93.09M,1.03%
2020-12-31,624.61,625.19,628.05,623.94,25.28M,-0.55%
2020-12-30,628.06,630.11,631.05,627.59,44.56M,-0.17%
2020-12-29,629.14,629.17,633.12,628.4,55.32M,0.25%
2020-12-28,627.59,627.54,630.03,626.88,54.84M,0.19%
2020-12-24,626.37,623.92,626.46,623.62,23.81M,0.63%
2020-12-23,622.42,618.46,623.64,618.45,67.60M,0.80%
2020-12-22,617.5,611.87,618.86,611.83,66.06M,1.33%
2020-12-21,609.39,615.64,617.31,602.64,141.96M,-2.54%
2020-12-18,625.25,623.69,628.89,623.17,189.63M,0.08%
2020-12-17,624.75,625.36,626.47,624.35,96.46M,0.46%
2020-12-16,621.86,620.99,623.61,618.11,113.48M,0.73%
2020-12-15,617.34,612.22,618.59,611.53,102.00M,0.73%
2020-12-14,612.88,617.99,619.56,612.88,91.62M,-0.26%
2020-12-11,614.46,616.92,618.02,611.46,114.41M,-0.59%
2020-12-10,618.1,619.39,621.62,614.09,113.76M,-0.26%
2020-12-09,619.72,619.33,622.01,617.94,90.97M,0.51%
2020-12-08,616.59,615.37,618.36,613.75,80.30M,0.06%
2020-12-07,616.2,615.78,616.35,611.78,78.64M,0.09%
2020-12-04,615.67,611.53,615.67,610.07,99.39M,0.85%
2020-12-03,610.48,612.43,613.26,608.39,89.30M,-0.08%
2020-12-02,610.94,608.76,612.32,607.73,99.27M,-0.08%
2020-12-01,611.41,609,613.41,607.3,108.11M,0.89%
2020-11-30,606.02,609.21,615.11,606.02,143.73M,-0.92%
2020-11-27,611.67,608.4,613.59,608.08,172.51M,0.70%
2020-11-26,607.39,608.28,610.13,607.1,69.41M,0.16%
2020-11-25,606.39,607.49,608.09,603.55,134.20M,-0.18%
2020-11-24,607.46,607.47,608.26,604.47,155.56M,1.01%
2020-11-23,601.37,605.65,607.3,601.37,111.28M,-0.04%
2020-11-20,601.62,595.69,601.66,595.12,86.85M,0.94%
2020-11-19,596.01,596,597.95,593.97,100.73M,-0.81%
2020-11-18,600.88,598.36,603.77,597.61,101.39M,-0.01%
2020-11-17,600.94,599.57,601.69,596.8,110.99M,-0.12%
2020-11-16,601.67,602.06,604.19,597.6,153.53M,0.80%
2020-11-13,596.87,597.67,601.92,596.87,125.12M,-0.53%
2020-11-12,600.05,595.32,603.44,594.83,165.25M,0.14%
2020-11-11,599.21,591.3,600.43,589.05,141.14M,1.24%
2020-11-10,591.87,590.37,594.82,588.95,223.62M,-0.35%
2020-11-09,593.93,581.11,599.2,580.09,250.15M,3.67%
2020-11-06,572.9,569.45,574.64,565.64,98.41M,0.23%
2020-11-05,571.6,570.7,573.75,569.52,133.73M,1.12%
2020-11-04,565.26,548.48,565.66,547.6,134.79M,1.94%
2020-11-03,554.48,547.05,555.57,546.7,119.70M,1.94%
2020-11-02,543.91,535.41,545.27,533.39,110.28M,1.88%
2020-10-30,533.88,529.22,536.21,529.11,121.14M,-0.10%
2020-10-29,534.43,534.62,538.23,527.86,121.37M,0.06%
2020-10-28,534.09,539.69,541.13,529.17,155.45M,-2.12%
2020-10-27,545.65,547.97,547.97,542.07,111.43M,-0.05%
2020-10-26,545.95,545.97,551.9,545.6,90.73M,-1.51%
2020-10-23,554.34,552.53,558.33,551.39,88.98M,0.03%
2020-10-22,554.2,554.94,557.17,549.66,87.38M,-0.57%
2020-10-21,557.4,566.31,566.4,556.44,88.51M,-1.17%
2020-10-20,564,565.65,566.73,562.37,96.80M,-0.62%
2020-10-19,567.52,572.06,574.24,563.91,48.57M,-0.12%
2020-10-16,568.18,564.4,570.83,562.84,104.11M,1.38%
2020-10-15,560.47,564.33,564.97,557.76,106.15M,-2.01%
2020-10-14,571.98,572.23,574.35,569.85,92.91M,-0.09%
2020-10-13,572.47,572.62,575.52,569.24,100.53M,0.03%
2020-10-12,572.31,568.82,573.84,568.78,131.98M,0.91%
2020-10-09,567.17,561.17,567.79,560.98,111.77M,1.29%
2020-10-08,559.94,557.83,561.61,554.82,97.98M,0.96%
2020-10-07,554.6,554.24,556.19,551.72,92.31M,-0.14%
2020-10-06,555.38,559.77,559.81,553.63,107.46M,-0.46%
2020-10-05,557.92,557.61,559.65,555.44,90.25M,0.87%
2020-10-02,553.12,545.32,553.12,542.82,103.39M,0.47%
2020-10-01,550.54,551.17,553.44,547.83,106.66M,0.52%
2020-09-30,547.7,546.51,551.88,545.68,99.74M,-0.22%
2020-09-29,548.92,552,552.09,548.37,78.21M,-0.50%
2020-09-28,551.67,547.91,553.19,545.28,100.54M,1.99%
2020-09-25,540.91,542.87,544.41,535.12,85.10M,-0.04%
2020-09-24,541.11,537.14,544.41,536.86,97.04M,-0.84%
2020-09-23,545.68,546.55,550.72,544.72,88.11M,0.91%
2020-09-22,540.78,538.85,545.89,538.2,97.43M,0.89%
2020-09-21,536.01,546,546.37,533.22,137.75M,-2.69%
2020-09-18,550.85,553.5,555.54,550.14,181.50M,-0.30%
2020-09-17,552.48,550.17,553.99,548.27,91.44M,-1.07%
2020-09-16,558.43,556.25,559.99,556.03,81.90M,0.45%
2020-09-15,555.95,553.28,557.6,551.43,74.71M,0.64%
2020-09-14,552.44,556.25,557.64,551.78,59.98M,0.08%
2020-09-11,552.01,550.06,554.68,548.76,72.44M,0.27%
2020-09-10,550.5,553.04,553.88,548.41,77.43M,-0.28%
2020-09-09,552.05,541.88,553.13,541.74,91.64M,2.08%
2020-09-08,540.79,547.38,548.48,534.65,90.75M,-1.16%
2020-09-07,547.14,541.17,547.86,541.15,59.13M,1.27%
2020-09-04,540.27,545.49,552.34,535.21,107.82M,-1.70%
2020-09-03,549.6,565.45,568.08,546.8,98.21M,-2.08%
2020-09-02,561.27,555.34,565.57,554.71,83.61M,1.64%
2020-09-01,552.22,552.78,556.47,547.43,83.60M,0.55%
2020-08-31,549.2,559.83,561.92,548.7,79.69M,-1.36%
2020-08-28,556.8,563.65,563.65,555.39,74.43M,-1.00%
2020-08-27,562.41,567.75,568.21,562.41,69.85M,-0.67%
2020-08-26,566.23,559.73,566.26,558.28,65.35M,1.15%
2020-08-25,559.81,563,565.91,559.65,84.85M,-0.21%
2020-08-24,560.99,557.29,563.74,557.29,70.23M,1.74%
2020-08-21,551.37,552.73,554.9,545.01,83.96M,-0.19%
2020-08-20,552.44,552.68,555.39,550.39,69.71M,-1.39%
2020-08-19,560.23,557.79,560.34,556.5,71.44M,0.14%
2020-08-18,559.44,561.65,565.54,557.74,68.36M,-0.62%
2020-08-17,562.94,562.01,563.98,558.08,59.12M,0.37%
2020-08-14,560.84,568.51,568.86,557.27,88.15M,-1.60%
2020-08-13,569.95,572.77,573.23,569.18,113.94M,-0.89%
2020-08-12,575.06,564.67,575.71,564.67,104.29M,1.68%
2020-08-11,565.56,561.75,569.09,561.07,107.04M,1.52%
2020-08-10,557.08,560.34,561.63,555.49,76.44M,-0.44%
2020-08-07,559.57,555.75,561.38,554.88,76.87M,0.20%
2020-08-06,558.46,560.21,563.98,557.09,90.79M,-0.82%
2020-08-05,563.05,563.3,566.3,562.09,79.45M,0.92%
2020-08-04,557.94,561.03,563.1,554.65,77.01M,0.04%
2020-08-03,557.73,546.52,559.03,544.96,89.07M,2.28%
2020-07-31,545.29,551.14,556.89,545.29,95.23M,-0.71%
2020-07-30,549.2,564.67,564.67,543.63,115.33M,-2.64%
2020-07-29,564.11,563.2,566.82,563.11,71.17M,-0.39%
2020-07-28,566.33,566.79,568.02,561.9,75.75M,0.35%
2020-07-27,564.37,561.6,566.73,560.19,75.92M,0.07%
2020-07-24,563.95,568.08,568.14,560.54,72.83M,-2.21%
2020-07-23,576.67,578.41,580.74,574.98,79.77M,0.66%
2020-07-22,572.9,578.4,579.21,571.35,83.27M,-1.44%
2020-07-21,581.29,584.04,587.03,580.42,100.91M,0.37%
2020-07-20,579.14,573.48,580.46,569.46,66.02M,0.93%
2020-07-17,573.8,575.45,575.97,572.27,75.29M,-0.02%
2020-07-16,573.94,573.86,574.57,569.66,72.74M,-0.63%
2020-07-15,577.56,577.67,582.43,575.25,97.31M,0.88%
2020-07-14,572.51,571.44,572.51,566.37,100.30M,-1.10%
2020-07-13,578.85,578.26,579.27,573.55,75.81M,1.46%
2020-07-10,570.52,565.28,571.92,564.71,80.39M,0.55%
2020-07-09,567.38,574.92,576.05,566.71,83.96M,-0.84%
2020-07-08,572.18,573.76,578.27,570.87,87.70M,-0.58%
2020-07-07,575.52,576.97,577.1,572.27,83.27M,-0.52%
2020-07-06,578.52,579.62,580.21,573.79,96.91M,1.74%
2020-07-03,568.63,572.47,574.01,566.92,63.25M,-0.37%
2020-07-02,570.75,566.93,571.24,564.45,120.86M,1.44%
2020-07-01,562.67,561.01,564.57,553.91,102.71M,0.53%
2020-06-30,559.73,563.34,564.76,555.58,107.85M,-0.08%
2020-06-29,560.16,558.55,563.22,556.07,95.63M,0.06%
2020-06-26,559.82,564.98,569.23,559,92.26M,-0.11%
2020-06-25,560.41,555.93,562.21,549.88,107.86M,0.55%
2020-06-24,557.33,571.41,572.54,557.33,113.32M,-2.94%
2020-06-23,574.19,568.95,576.45,568.79,111.64M,1.61%
2020-06-22,565.07,562.28,571.5,561.42,88.82M,-0.49%
2020-06-19,567.83,566.52,570.47,565.95,236.39M,0.93%
2020-06-18,562.61,564.68,569.63,560.7,120.26M,-0.68%
2020-06-17,566.48,560.67,568.66,560.43,127.06M,1.16%
2020-06-16,560.01,553.17,564.35,551.76,145.59M,3.34%
2020-06-15,541.92,534.08,543.89,529.78,134.16M,-0.59%
2020-06-12,545.16,536.81,550.96,535.35,149.42M,0.91%
2020-06-11,540.26,549.58,551.46,540.26,179.83M,-3.40%
2020-06-10,559.28,564.6,567.27,558.21,141.83M,-0.44%
2020-06-09,561.75,568.53,569.62,558.42,166.23M,-0.79%
2020-06-08,566.2,567.44,572.08,563.56,177.28M,-1.15%
2020-06-05,572.8,563.86,573.46,562.8,194.11M,2.44%
2020-06-04,559.13,557.89,563.87,555.95,154.02M,-0.39%
2020-06-03,561.3,551.69,562.46,551.54,159.58M,2.78%
2020-06-02,546.12,543.04,547.99,541.41,130.02M,1.22%
2020-06-01,539.54,540.47,540.61,532.89,91.88M,1.31%
2020-05-29,532.57,533.73,536.94,529.98,179.74M,-1.12%
2020-05-28,538.62,532.21,539.62,531,127.43M,1.83%
2020-05-27,528.96,532.42,533.4,523.26,169.16M,-0.44%
2020-05-26,531.3,538.4,538.65,529.72,122.45M,-0.29%
2020-05-25,532.82,528.72,533.56,526.23,56.79M,1.61%
2020-05-22,524.38,515.03,525.1,514.32,105.20M,0.30%
2020-05-21,522.81,524.22,529.46,522.14,88.45M,-1.55%
2020-05-20,531.06,517.73,531.31,517.52,111.42M,2.04%
2020-05-19,520.45,525.2,525.2,515,145.49M,0.11%
2020-05-18,519.89,509.19,521.41,508.76,148.26M,3.91%
2020-05-15,500.31,507.07,508.33,499.21,143.58M,0.26%
2020-05-14,499.03,504.24,506.38,492.42,172.73M,-2.57%
2020-05-13,512.19,513.45,518.07,510.35,144.26M,-1.59%
2020-05-12,520.44,517.77,523.64,517.38,139.61M,0.02%
2020-05-11,520.33,522.95,525.11,515.53,110.57M,-0.05%
2020-05-08,520.57,520.3,521.61,517.37,85.73M,0.83%
2020-05-07,516.26,508.86,516.26,508.2,96.26M,2.12%
2020-05-06,505.55,509.24,510.87,505.15,115.42M,-0.84%
