Date,Price,Open,High,Low,Vol.,Change %
2019-07-18,"104,717","103,859","104,773","103,859",4.55M,0.83%
2019-07-17,"103,856","103,775","104,453","103,712",3.94M,0.08%
2019-07-16,"103,775","103,805","104,440","103,361",4.61M,-0.03%
2019-07-15,"103,803","103,909","104,578","103,495",4.12M,-0.10%
2019-07-12,"103,906","105,158","105,731","103,903",4.89M,-1.18%
2019-07-11,"105,146","105,818","105,886","104,814",5.00M,-0.63%
2019-07-10,"105,817","104,537","106,650","104,537",7.03M,1.23%
2019-07-08,"104,530","104,090","104,679","103,988",3.61M,0.42%
2019-07-05,"104,089","103,628","104,176","102,622",4.34M,0.44%
2019-07-04,"103,636","102,047","104,022","102,047",4.10M,1.56%
2019-07-03,"102,043","100,576","102,177","100,451",4.95M,1.43%
2019-07-02,"100,605","101,342","101,565","100,073",5.10M,-0.72%
2019-07-01,"101,340","100,973","102,432","100,973",424.32K,0.37%
2019-06-28,"100,967","100,726","101,563","100,726",4.21M,0.24%
2019-06-27,"100,724","100,689","101,025","99,421",4.28M,0.04%
2019-06-26,"100,689","100,095","101,126","100,095",5.17M,0.60%
2019-06-25,"100,093","102,061","102,061","99,890",4.61M,-1.93%
2019-06-24,"102,062","102,018","102,617","101,589",3.67M,0.05%
2019-06-21,"102,013","100,305","102,100","100,305",5.66M,1.70%
2019-06-19,"100,303","99,403","100,327","98,978",4.55M,0.90%
2019-06-18,"99,404","97,633","99,412","97,633",4.66M,1.82%
2019-06-17,"97,623","98,038","98,439","97,623",4.05M,-0.43%
2019-06-14,"98,040","98,776","98,981","97,601",9.47M,-0.74%
2019-06-13,"98,774","98,321","99,364","98,321",5.77M,0.46%
2019-06-12,"98,321","98,960","99,240","97,831",5.10M,-0.65%
2019-06-11,"98,960","97,467","98,985","97,467",5.08M,1.53%
2019-06-10,"97,467","97,828","97,856","96,782",3.69M,-0.36%
2019-06-07,"97,821","97,205","98,326","97,205",3.83M,0.63%
2019-06-06,"97,205","96,002","97,462","96,002",4.18M,1.26%
2019-06-05,"95,999","97,381","97,686","95,686",3.89M,-1.42%
2019-06-04,"97,380","97,020","97,723","96,593",4.43M,0.37%
2019-06-03,"97,020","97,036","97,757","96,430",4.69M,-0.01%
2019-05-31,"97,030","97,420","97,992","96,792",5.25M,-0.44%
2019-05-30,"97,457","96,566","97,939","96,511",4.53M,0.92%
2019-05-29,"96,567","96,389","96,986","95,690",4.70M,0.18%
2019-05-28,"96,393","94,863","96,552","94,707",6.58M,1.61%
2019-05-27,"94,864","93,626","95,444","93,626",2.62M,1.32%
2019-05-24,"93,628","93,912","94,900","93,545",3.59M,-0.30%
2019-05-23,"93,910","94,360","94,547","93,300",3.90M,-0.48%
2019-05-22,"94,361","94,485","95,212","93,883",4.36M,-0.13%
2019-05-21,"94,485","91,946","94,573","91,946",5.56M,2.76%
2019-05-20,"91,946","90,006","92,117","89,822",4.76M,2.17%
2019-05-17,"89,993","90,023","91,321","89,409",5.51M,-0.04%
2019-05-16,"90,024","91,622","91,622","89,778",5.74M,-1.75%
2019-05-15,"91,623","92,088","92,088","90,295",4.94M,-0.51%
2019-05-14,"92,092","91,736","92,529","91,562",4.17M,0.40%
2019-05-13,"91,727","94,252","94,252","91,600",4.81M,-2.69%
2019-05-10,"94,258","94,809","94,848","93,234",4.22M,-0.58%
2019-05-09,"94,808","95,597","95,597","93,883",4.28M,-0.83%
2019-05-08,"95,597","94,389","96,312","94,389",5.07M,1.28%
2019-05-07,"94,389","95,009","95,009","92,750",5.06M,-0.65%
2019-05-06,"95,009","95,992","95,992","94,540",3.32M,-1.04%
2019-05-03,"96,008","95,521","96,315","95,521",4.14M,0.50%
2019-05-02,"95,528","96,339","96,339","95,312",3.98M,-0.86%
2019-04-30,"96,353","96,191","96,707","95,613",4.36M,0.17%
2019-04-29,"96,188","96,254","97,123","96,004",3.33M,-0.05%
2019-04-26,"96,236","96,552","96,563","95,620",3.88M,-0.33%
2019-04-25,"96,552","95,027","96,552","94,213",5.03M,1.59%
2019-04-24,"95,045","95,923","95,923","94,163",4.80M,-0.92%
2019-04-23,"95,923","94,590","96,315","94,590",4.44M,1.41%
2019-04-22,"94,588","94,578","95,038","93,721",3.27M,0.01%
2019-04-18,"94,578","93,285","95,140","93,285",5.09M,1.39%
2019-04-17,"93,285","94,337","95,042","92,338",6.66M,-1.11%
2019-04-16,"94,333","93,082","95,062","92,879",4.72M,1.34%
2019-04-15,"93,083","92,875","93,723","92,697",4.77M,0.22%
2019-04-12,"92,875","94,747","94,768","92,516",6.93M,-1.98%
2019-04-11,"94,755","95,954","95,954","94,173",3.64M,-1.25%
2019-04-10,"95,953","96,292","96,902","95,670",4.72M,-0.35%
2019-04-09,"96,292","97,366","97,366","95,488",3.85M,-1.11%
2019-04-08,"97,369","97,110","97,610","96,743",3.54M,0.27%
2019-04-05,"97,108","96,319","97,493","96,152",3.80M,0.83%
2019-04-04,"96,313","94,503","96,394","94,334",4.21M,1.93%
2019-04-03,"94,491","95,392","96,442","94,124",4.44M,-0.94%
2019-04-02,"95,387","96,062","96,690","94,825",3.83M,-0.70%
2019-04-01,"96,054","95,423","96,752","95,423",3.87M,0.67%
2019-03-29,"95,415","94,402","95,863","94,402",4.82M,1.09%
2019-03-28,"94,389","91,901","94,854","91,584",5.35M,2.70%
2019-03-27,"91,903","95,297","95,297","91,903",5.90M,-3.57%
2019-03-26,"95,307","93,668","95,525","93,668",4.80M,1.76%
2019-03-25,"93,662","93,735","94,384","93,103",4.65M,-0.08%
2019-03-22,"93,735","96,725","96,725","93,380",6.19M,-3.10%
2019-03-21,"96,729","98,041","98,046","95,456",5.49M,-1.34%
2019-03-20,"98,041","99,588","99,708","97,981",4.78M,-1.55%
2019-03-19,"99,588","99,991","100,439","99,373",5.39M,-0.41%
2019-03-18,"99,994","99,141","100,038","99,141",4.33M,0.86%
2019-03-15,"99,137","98,605","99,393","98,597",5.30M,0.54%
2019-03-14,"98,605","98,905","99,036","97,776",3.70M,-0.30%
2019-03-13,"98,904","97,831","99,267","97,464",4.96M,1.10%
2019-03-12,"97,828","98,038","98,150","97,267",3.95M,-0.20%
2019-03-11,"98,027","95,384","98,027","95,384",4.38M,2.79%
2019-03-08,"95,365","94,340","95,476","93,305",4.18M,1.09%
2019-03-07,"94,340","94,216","94,532","93,729",4.23M,0.13%
2019-03-06,"94,217","94,604","94,889","93,945",2.80M,-0.41%
2019-03-01,"94,604","95,584","96,113","94,394",4.18M,-1.03%
2019-02-28,"95,584","97,307","97,528","95,364",5.53M,-1.77%
2019-02-27,"97,307","97,603","97,782","96,886",3.99M,-0.30%
2019-02-26,"97,603","97,242","97,904","97,235",3.66M,0.37%
2019-02-25,"97,240","97,881","98,190","97,087",4.49M,-0.66%
2019-02-22,"97,886","96,929","97,887","96,929",4.56M,0.98%
2019-02-21,"96,932","96,546","97,231","95,793",5.99M,0.40%
2019-02-20,"96,545","97,661","98,544","96,545",6.09M,-1.14%
2019-02-19,"97,659","96,513","98,185","96,513",4.98M,1.19%
2019-02-18,"96,510","97,527","97,527","96,239",2.92M,-1.04%
2019-02-15,"97,526","98,015","98,238","97,083",4.73M,-0.50%
2019-02-14,"98,015","95,843","98,019","94,915",5.38M,2.27%
2019-02-13,"95,842","96,169","96,804","95,389",5.99M,-0.34%
2019-02-12,"96,168","94,420","96,571","94,420",5.07M,1.86%
2019-02-11,"94,413","95,351","95,499","93,737",3.88M,-0.98%
2019-02-08,"95,343","94,401","95,486","93,424",5.47M,0.99%
2019-02-07,"94,406","94,654","95,642","93,507",5.79M,-0.24%
2019-02-06,"94,636","98,308","98,308","94,636",5.63M,-3.74%
2019-02-05,"98,311","98,587","98,587","97,596",4.92M,-0.28%
2019-02-04,"98,589","97,861","98,589","96,901",4.41M,0.74%
2019-02-01,"97,861","97,395","98,044","96,990",4.43M,0.48%
2019-01-31,"97,394","96,996","98,405","96,996",6.16M,0.41%
2019-01-30,"96,996","95,643","97,107","95,643",6.36M,1.42%
2019-01-29,"95,639","95,508","96,751","95,508",5.42M,0.20%
2019-01-28,"95,444","97,674","97,937","94,783",7.41M,-2.29%
2019-01-24,"97,677","96,558","97,677","96,558",5.17M,1.16%
2019-01-23,"96,558","95,116","96,576","95,116",5.20M,1.53%
2019-01-22,"95,103","96,008","96,070","94,662",4.39M,-0.94%
2019-01-21,"96,010","96,093","96,093","94,863",2.80M,-0.09%
2019-01-18,"96,097","95,386","96,396","95,386",5.04M,0.78%
2019-01-17,"95,351","94,393","95,682","93,950",5.10M,1.01%
2019-01-16,"94,393","94,057","94,393","93,687",4.39M,0.36%
2019-01-15,"94,056","94,474","94,695","93,402",5.01M,-0.44%
2019-01-14,"94,474","93,645","94,474","93,335",4.63M,0.87%
2019-01-11,"93,658","93,806","93,961","93,359",5.50M,-0.16%
2019-01-10,"93,806","93,599","93,987","93,050",4.99M,0.21%
2019-01-09,"93,613","92,033","93,626","92,028",5.17M,1.72%
2019-01-08,"92,032","91,699","92,231","91,064",4.64M,0.36%
2019-01-07,"91,699","91,845","92,552","91,288",4.71M,-0.15%
2019-01-04,"91,841","91,577","92,701","90,824",5.49M,0.30%
2019-01-03,"91,564","91,011","91,596","89,922",6.25M,0.61%
2019-01-02,"91,012","87,887","91,479","87,536",5.79M,3.56%
2018-12-28,"87,887","85,469","88,044","85,469",3.76M,2.84%
2018-12-27,"85,460","85,141","85,739","84,876",3.94M,0.38%
2018-12-26,"85,136","85,684","85,684","83,892",3.46M,-0.65%
2018-12-21,"85,697","85,269","86,554","85,134",6.26M,0.50%
2018-12-20,"85,269","85,678","86,584","84,756",6.29M,-0.47%
2018-12-19,"85,674","86,617","88,101","85,674",5.84M,-1.08%
2018-12-18,"86,610","86,400","87,274","86,400",4.22M,0.24%
2018-12-17,"86,400","87,448","87,820","86,328",3.97M,-1.20%
2018-12-14,"87,450","87,838","88,184","87,106",3.66M,-0.44%
2018-12-13,"87,838","86,979","87,842","86,856",3.77M,0.99%
2018-12-12,"86,977","86,420","87,946","86,420",5.16M,0.65%
2018-12-11,"86,420","85,918","87,520","85,583",4.53M,0.59%
2018-12-10,"85,915","88,115","88,384","85,915",4.21M,-2.50%
2018-12-07,"88,115","88,849","89,986","87,907",4.62M,-0.82%
2018-12-06,"88,846","88,933","88,933","87,025",4.51M,-0.22%
2018-12-05,"89,040","88,644","89,111","88,449",2.88M,0.47%
2018-12-04,"88,624","89,820","90,452","88,041",5.03M,-1.33%
2018-12-03,"89,820","89,511","91,242","89,429",6.12M,0.35%
2018-11-30,"89,504","89,709","90,246","89,258",6.95M,-0.23%
2018-11-29,"89,710","89,249","89,910","88,475",4.39M,0.51%
2018-11-28,"89,251","87,891","89,483","87,153",5.46M,1.55%
2018-11-27,"87,891","85,547","88,018","85,377",5.12M,2.74%
2018-11-26,"85,547","86,237","87,147","84,905",4.70M,-0.79%
2018-11-23,"86,230","87,479","87,479","85,763",4.28M,-1.43%
